index,value
628,728.30530
629,728.02069
630,727.73608
631,727.45148
632,727.15332
633,726.85516
634,726.55701
635,726.25885
636,725.96069
637,725.66254
638,725.36438
639,725.06622
640,724.79517
641,724.52411
642,724.25305
643,723.98199
644,723.71094
645,723.43988
646,723.16882
647,722.88422
648,722.59961
649,722.31500
650,722.03040
651,721.74579
652,721.46118
653,721.17657
654,720.89197
655,720.60736
656,720.32275
657,720.03815
658,719.75354
659,719.46893
660,719.18433
661,718.89972
662,718.61511
663,718.33051
664,718.04590
665,717.76129
666,717.47668
667,717.19208
668,716.90747
669,716.62286
670,716.35181
671,716.08075
672,715.80969
673,715.53864
674,715.26758
675,714.99652
676,714.72546
677,714.47314
678,714.40540
679,714.33765
680,714.26990
681,714.20215
682,714.13440
683,714.06665
684,713.99890
685,713.93115
686,713.86340
687,713.79565
688,713.72791
689,713.66016
690,713.59241
691,713.52466
692,713.45691
693,713.40271
694,713.34851
695,713.29431
696,713.24011
697,713.18591
698,713.13171
699,713.07751
700,713.00977
701,712.94202
702,712.87427
703,712.80652
704,712.73877
705,712.67102
706,712.60327
707,712.53552
708,712.53552
709,712.47607
710,712.40906
711,712.40906
712,712.40906
713,712.40063
714,712.40063
715,712.40063
716,712.40063
717,712.40063
718,712.40063
719,712.40063
720,712.40063
721,712.40063
722,712.40063
723,712.40063
724,712.40063
725,712.40063
726,712.40063
727,712.40063
728,712.40063
729,712.40063
730,712.40063
731,712.40063
732,712.40063
733,712.40063
734,712.40063
735,712.40063
736,712.40063
737,712.40063
738,712.40063
739,712.40063
740,712.40063
741,712.40063
742,712.40063
743,712.40063
744,712.40063
745,712.40063
746,712.31873
747,712.21033
748,712.10193
749,711.99353
750,711.88513
751,711.77673
752,711.66833
753,711.54639
754,711.42444
755,711.30249
756,711.18054
757,711.05859
758,710.93665
759,710.81470
760,710.70630
761,710.59790
762,710.48950
763,710.38110
764,710.27271
765,710.16431
766,710.05591
767,709.94751
768,709.83911
769,709.73071
770,709.62231
771,709.51392
772,709.40552
773,709.29712
774,709.18872
775,708.97839
776,708.58533
777,708.19226
778,707.79919
779,707.40613
780,707.01306
781,706.62000
782,706.22693
783,705.83386
784,705.44080
785,705.04773
786,704.65466
787,704.26160
788,703.86853
789,703.47546
790,703.08240
791,702.70288
792,702.32336
793,701.94385
794,701.56433
795,701.18481
796,700.80530
797,700.42578
798,700.03271
799,699.63965
800,699.24658
801,698.85352
802,698.46045
803,698.06738
804,697.67432
805,697.28125
806,696.75269
807,696.22412
808,695.69556
809,695.16699
810,694.63843
811,694.10986
812,693.58130
813,693.05273
814,692.52417
815,691.99561
816,691.46704
817,690.93848
818,690.40991
819,689.88135
820,689.35278
821,688.81061
822,688.26843
823,687.72626
824,687.18408
825,686.64191
826,686.09973
827,685.55756
828,685.02899
829,684.50043
830,683.97186
831,683.44330
832,682.91473
833,682.38617
834,681.85760
835,681.32904
836,680.80048
837,680.27191
838,679.74335
839,679.21478
840,678.68622
841,678.15765
842,677.62909
843,677.24323
844,677.13483
845,677.02643
846,676.91803
847,676.80963
848,676.70123
849,676.59283
850,676.48444
851,676.38959
852,676.29474
853,676.19989
854,676.10504
855,676.01019
856,675.91534
857,675.82050
858,675.72565
859,675.61725
860,675.50885
861,675.40045
862,675.29205
863,675.18365
864,675.07526
865,674.96686
866,674.87201
867,674.77716
868,674.68231
869,674.58746
870,674.49261
871,674.39777
872,674.30292
873,674.20807
874,674.09967
875,673.99127
876,673.88287
877,673.77448
878,673.66608
879,673.55768
880,673.44928
881,673.44928
882,673.44928
883,673.44678
884,673.44678
885,673.36176
886,673.28589
887,673.28589
888,673.28589
889,673.27277
890,673.16656
891,673.16656
892,673.16656
893,673.16656
894,673.16656
895,673.16656
896,673.16656
897,673.16656
898,673.16656
899,673.16656
900,673.16656
901,673.16656
902,673.16656
903,673.16656
904,673.16656
905,673.16656
906,673.16656
907,673.16656
908,673.16656
909,673.16656
910,673.16656
911,673.16656
912,673.16656
913,673.04297
914,672.90753
915,672.77209
916,672.63666
917,672.50122
918,672.36578
919,672.25739
920,672.14899
921,672.04059
922,671.93219
923,671.82379
924,671.71539
925,671.60699
926,671.47156
927,671.33612
928,671.20068
929,671.06525
930,670.92981
931,670.79437
932,670.65894
933,670.52350
934,670.40155
935,670.27960
936,670.15765
937,670.03571
938,669.91376
939,669.79181
940,669.66986
941,669.54791
942,669.42596
943,669.30402
944,669.18207
945,669.06012
946,668.93817
947,668.81622
948,668.69427
949,668.39624
950,668.09821
951,667.80017
952,667.50214
953,667.20410
954,666.90607
955,666.60803
956,666.31000
957,666.02551
958,665.74103
959,665.45654
960,665.17206
961,664.88757
962,664.60309
963,664.31860
964,664.00702
965,663.69543
966,663.38385
967,663.07227
968,662.76068
969,662.44910
970,662.13751
971,661.82593
972,661.54144
973,661.25696
974,660.97247
975,660.68799
976,660.40350
977,660.11902
978,659.83453
979,659.53650
980,659.23846
981,658.94043
982,658.64240
983,658.34436
984,658.04633
985,657.74829
986,657.45026
987,657.17932
988,656.90839
989,656.63745
990,656.36652
991,656.09558
992,655.82465
993,655.55371
994,655.26923
995,654.98474
996,654.70026
997,654.41577
998,654.13129
999,653.84680
1000,653.56232
1001,653.27783
1002,652.99335
1003,652.70886
1004,652.42438
1005,652.13989
1006,651.85541
1007,651.57092
1008,651.28644
1009,651.00195
1010,650.71747
1011,650.43298
1012,650.14850
1013,649.86401
1014,649.57953
1015,649.29504
1016,649.01056
1017,648.73962
1018,648.46869
1019,648.19775
1020,647.92682
1021,647.65588
1022,647.38495
1023,647.11401
1024,646.84308
1025,646.77533
1026,646.70758
1027,646.63983
1028,646.57208
1029,646.50433
1030,646.43658
1031,646.36884
1032,646.30109
1033,646.23334
1034,646.16559
1035,646.09784
1036,646.03009
1037,645.96234
1038,645.89459
1039,645.82684
1040,645.77264
1041,645.71844
1042,645.66425
1043,645.61005
1044,645.55585
1045,645.50165
1046,645.44745
1047,645.37970
1048,645.31195
1049,645.24420
1050,645.17645
1051,645.10870
1052,645.04095
1053,644.97321
1054,644.90546
1055,644.90546
1056,644.90546
1057,644.90546
1058,644.90546
1059,644.90546
1060,644.86603
1061,644.83276
1062,644.83276
1063,644.83276
1064,644.83276
1065,644.83276
1066,644.83276
1067,644.83276
1068,644.83276
1069,644.83276
1070,644.83276
1071,644.83276
1072,644.83276
1073,644.83276
1074,644.83276
1075,644.83276
1076,644.83276
1077,644.83276
1078,644.83276
1079,644.83276
1080,644.83276
1081,644.83276
1082,644.83276
1083,644.83276
1084,644.83276
1085,644.83276
1086,644.83276
1087,644.83276
1088,644.83276
1089,644.83276
1090,644.83276
1091,644.83276
1092,644.79706
1093,644.68866
1094,644.58026
1095,644.47186
1096,644.36346
1097,644.25507
1098,644.14667
1099,644.03827
1100,643.91632
1101,643.79437
1102,643.67242
1103,643.55048
1104,643.42853
1105,643.30658
1106,643.18463
1107,643.06964
1108,642.96124
1109,642.85284
1110,642.74445
1111,642.63605
1112,642.52765
1113,642.41925
1114,642.31085
1115,642.20245
1116,642.09406
1117,641.98566
1118,641.87726
1119,641.76886
1120,641.66046
1121,641.55206
1122,641.44366
1123,641.05084
1124,640.65802
1125,640.26520
1126,639.87238
1127,639.47955
1128,639.08673
1129,638.69391
1130,638.30109
1131,637.90826
1132,637.51544
1133,637.12262
1134,636.72980
1135,636.33698
1136,635.94415
1137,635.55133
1138,635.17206
1139,634.79279
1140,634.41351
1141,634.03424
1142,633.65497
1143,633.27570
1144,632.89642
1145,632.50360
1146,632.11078
1147,631.71796
1148,631.32513
1149,630.93231
1150,630.53949
1151,630.14667
1152,629.62878
1153,629.09937
1154,628.56995
1155,628.04053
1156,627.51111
1157,626.98169
1158,626.45227
1159,625.92285
1160,625.39343
1161,624.86401
1162,624.33459
1163,623.80518
1164,623.27576
1165,622.74634
1166,622.20331
1167,621.66028
1168,621.11725
1169,620.57422
1170,620.03119
1171,619.48816
1172,618.94513
1173,618.40210
1174,617.87268
1175,617.34326
1176,616.81384
1177,616.28442
1178,615.75500
1179,615.22559
1180,614.69617
1181,614.16675
1182,613.63733
1183,613.10791
1184,612.57849
1185,612.04907
1186,611.51965
1187,610.99023
1188,610.46082
1189,610.11115
1190,609.59735
1191,609.48901
1192,609.38068
1193,609.27234
1194,609.16400
1195,609.05566
1196,608.94733
1197,608.83899
1198,608.74414
1199,608.64929
1200,608.55444
1201,608.45959
1202,608.36475
1203,608.26990
1204,608.17505
1205,608.08020
1206,607.97186
1207,607.86353
1208,607.75519
1209,607.64685
1210,607.53851
1211,607.43018
1212,607.32184
1213,607.22699
1214,607.13214
1215,607.03729
1216,606.94244
1217,606.84760
1218,606.75275
1219,606.65790
1220,606.56305
1221,606.45471
1222,606.34637
1223,606.23804
1224,606.12970
1225,606.02136
1226,605.91302
1227,605.80469
1228,605.80469
1229,605.80469
1230,605.80469
1231,605.80469
1232,605.80469
1233,605.80469
1234,605.80469
1235,605.78699
1236,605.67981
1237,605.57263
1238,605.57263
1239,605.57263
1240,605.57263
1241,605.57263
1242,605.57263
1243,605.57263
1244,605.50769
1245,605.50769
1246,605.50769
1247,605.50769
1248,605.50769
1249,605.50769
1250,605.50769
1251,605.50769
1252,605.50769
1253,605.50769
1254,605.50769
1255,605.50769
1256,605.50769
1257,605.50769
1258,605.50769
1259,605.50769
1260,605.39838
1261,605.26294
1262,605.12750
1263,604.99207
1264,604.85663
1265,604.72119
1266,604.61285
1267,604.50452
1268,604.39618
1269,604.28784
1270,604.17950
1271,604.07117
1272,603.96283
1273,603.82739
1274,603.69196
1275,603.55652
1276,603.42108
1277,603.28564
1278,603.15021
1279,603.01477
1280,602.87933
1281,602.75745
1282,602.63556
1283,602.51367
1284,602.39178
1285,602.26990
1286,602.14801
1287,602.02612
1288,601.90424
1289,601.78235
1290,601.66046
1291,601.53857
1292,601.41669
1293,601.29480
1294,601.17291
1295,601.05103
1296,600.75299
1297,600.45496
1298,600.15692
1299,599.85889
1300,599.56085
1301,599.26282
1302,598.96478
1303,598.66675
1304,598.38226
1305,598.09778
1306,597.81329
1307,597.52881
1308,597.24432
1309,596.95984
1310,596.67535
1311,596.36377
1312,596.05219
1313,595.74060
1314,595.42902
1315,595.11743
1316,594.80585
1317,594.49426
1318,594.18268
1319,593.89819
1320,593.61371
1321,593.32922
1322,593.04474
1323,592.76025
1324,592.47577
1325,592.19128
1326,591.89325
1327,591.59521
1328,591.29718
1329,590.99915
1330,590.70111
1331,590.40308
1332,590.10504
1333,589.80701
1334,589.53607
1335,589.26514
1336,588.99420
1337,588.72327
1338,588.45233
1339,588.18140
1340,587.91046
1341,587.62598
1342,587.34149
1343,587.05701
1344,586.77252
1345,586.48804
1346,586.20355
1347,585.91907
1348,585.63458
1349,585.35010
1350,585.06561
1351,584.78113
1352,584.49664
1353,584.21216
1354,583.92767
1355,583.64319
1356,583.35870
1357,583.07422
1358,582.78973
1359,582.50525
1360,582.22076
1361,581.93628
1362,581.65179
1363,581.36731
1364,581.09637
1365,580.82544
1366,580.55450
1367,580.28357
1368,580.01263
1369,579.74170
1370,579.47076
1371,579.19983
1372,579.13208
1373,579.06433
1374,578.99658
1375,578.92883
1376,578.86108
1377,578.79333
1378,578.72559
1379,578.65784
1380,578.59009
1381,578.52234
1382,578.45459
1383,578.38684
1384,578.31909
1385,578.25134
1386,578.18359
1387,578.12939
1388,578.07520
1389,578.02100
1390,577.96680
1391,577.91260
1392,577.85840
1393,577.80420
1394,577.73645
1395,577.66870
1396,577.60095
1397,577.53320
1398,577.46545
1399,577.39771
1400,577.32996
1401,577.26221
1402,577.26221
1403,577.26221
1404,577.26221
1405,577.26221
1406,577.26221
1407,577.26221
1408,577.26221
1409,577.26221
1410,577.25018
1411,577.18323
1412,577.11627
1413,577.11627
1414,577.11627
1415,577.11627
1416,577.11627
1417,577.11627
1418,577.11627
1419,577.11627
1420,577.11627
1421,577.11627
1422,577.11627
1423,577.11627
1424,577.11627
1425,577.11627
1426,577.11627
1427,577.11627
1428,577.11627
1429,577.11627
1430,577.11627
1431,577.11627
1432,577.11627
1433,577.11627
1434,577.11627
1435,577.11627
1436,577.11627
1437,577.11627
1438,577.11627
1439,577.11627
1440,577.04553
1441,576.93719
1442,576.82886
1443,576.72052
1444,576.61218
1445,576.50385
1446,576.39551
1447,576.27362
1448,576.15173
1449,576.02985
1450,575.90796
1451,575.78607
1452,575.66418
1453,575.54230
1454,575.42041
1455,575.31207
1456,575.20374
1457,575.09540
1458,574.98706
1459,574.87872
1460,574.77039
1461,574.66205
1462,574.55371
1463,574.44537
1464,574.33704
1465,574.22870
1466,574.12036
1467,574.01202
1468,573.90369
1469,573.57996
1470,573.18634
1471,572.79272
1472,572.39911
1473,572.00549
1474,571.61188
1475,571.21826
1476,570.82465
1477,570.43103
1478,570.03741
1479,569.64380
1480,569.25018
1481,568.85657
1482,568.46295
1483,568.08289
1484,567.70282
1485,567.32275
1486,566.94269
1487,566.56262
1488,566.18256
1489,565.80249
1490,565.40887
1491,565.01526
1492,564.62164
1493,564.22803
1494,563.83441
1495,563.44080
1496,563.04718
1497,562.54968
1498,562.02032
1499,561.49097
1500,560.96161
1501,560.43225
1502,559.90289
1503,559.37354
1504,558.84418
1505,558.31482
1506,557.78546
1507,557.25610
1508,556.72675
1509,556.19739
1510,555.66803
1511,555.13867
1512,554.60931
1513,554.06635
1514,553.52338
1515,552.98041
1516,552.43744
1517,551.89447
1518,551.35150
1519,550.80853
1520,550.27917
1521,549.74982
1522,549.22046
1523,548.69110
1524,548.16174
1525,547.63239
1526,547.10303
1527,546.57367
1528,546.04431
1529,545.51495
1530,544.98560
1531,544.45624
1532,543.92688
1533,543.39752
1534,542.86816
1535,542.75958
1536,542.46509
1537,541.96832
1538,541.85999
1539,541.75165
1540,541.64331
1541,541.53497
1542,541.42664
1543,541.31830
1544,541.20996
1545,541.11511
1546,541.02026
1547,540.92542
1548,540.83057
1549,540.73572
1550,540.64087
1551,540.54602
1552,540.45117
1553,540.34283
1554,540.23450
1555,540.12616
1556,540.01782
1557,539.90948
1558,539.80115
1559,539.69281
1560,539.59796
1561,539.50311
1562,539.40826
1563,539.31342
1564,539.21857
1565,539.12372
1566,539.02887
1567,538.93402
1568,538.82568
1569,538.71735
1570,538.60901
1571,538.50067
1572,538.39233
1573,538.28400
1574,538.17566
1575,538.17566
1576,538.17566
1577,538.17566
1578,538.17566
1579,538.17566
1580,538.17566
1581,538.17566
1582,538.17566
1583,538.17566
1584,538.17566
1585,538.14691
1586,538.03979
1587,537.93268
1588,537.82556
1589,537.82556
1590,537.82556
1591,537.82556
1592,537.82556
1593,537.82556
1594,537.82556
1595,537.82556
1596,537.82556
1597,537.82556
1598,537.82556
1599,537.82556
1600,537.82556
1601,537.82556
1602,537.82556
1603,537.82556
1604,537.82556
1605,537.82556
1606,537.82556
1607,537.76935
1608,537.63391
1609,537.49847
1610,537.36304
1611,537.22760
1612,537.09216
1613,536.98383
1614,536.87549
1615,536.76715
1616,536.65881
1617,536.55048
1618,536.44214
1619,536.33380
1620,536.19836
1621,536.06293
1622,535.92749
1623,535.79205
1624,535.65662
1625,535.52118
1626,535.38574
1627,535.25031
1628,535.12842
1629,535.00653
1630,534.88464
1631,534.76276
1632,534.64087
1633,534.51898
1634,534.39709
1635,534.27521
1636,534.15332
1637,534.03143
1638,533.90955
1639,533.78766
1640,533.66577
1641,533.54388
1642,533.42200
1643,533.12402
1644,532.82605
1645,532.52808
1646,532.23010
1647,531.93213
1648,531.63416
1649,531.33618
1650,531.03821
1651,530.75372
1652,530.46924
1653,530.18475
1654,529.90027
1655,529.61578
1656,529.33130
1657,529.04681
1658,528.73529
1659,528.42377
1660,528.11224
1661,527.80072
1662,527.48920
1663,527.17767
1664,526.86615
1665,526.55463
1666,526.27014
1667,525.98566
1668,525.70117
1669,525.41669
1670,525.13220
1671,524.84772
1672,524.56323
1673,524.26526
1674,523.96729
1675,523.66931
1676,523.37134
1677,523.07336
1678,522.77539
1679,522.47742
1680,522.17944
1681,521.90851
1682,521.63757
1683,521.36664
1684,521.09570
1685,520.82477
1686,520.55383
1687,520.28290
1688,519.99841
1689,519.71393
1690,519.42944
1691,519.14496
1692,518.86047
1693,518.57599
1694,518.29150
1695,518.00702
1696,517.72253
1697,517.43805
1698,517.15356
1699,516.86908
1700,516.58459
1701,516.30011
1702,516.01563
1703,515.73114
1704,515.44666
1705,515.16217
1706,514.87769
1707,514.59320
1708,514.30872
1709,514.02423
1710,513.73975
1711,513.46881
1712,513.19788
1713,512.92694
1714,512.65601
1715,512.38507
1716,512.11414
1717,511.84323
1718,511.57233
1719,511.50461
1720,511.43689
1721,511.36917
1722,511.30145
1723,511.23373
1724,511.16602
1725,511.09830
1726,511.03058
1727,510.96286
1728,510.89514
1729,510.82742
1730,510.75970
1731,510.69199
1732,510.62427
1733,510.55655
1734,510.50238
1735,510.44821
1736,510.39404
1737,510.33987
1738,510.28571
1739,510.23154
1740,510.17737
1741,510.10965
1742,510.04193
1743,509.97421
1744,509.90649
1745,509.83878
1746,509.77106
1747,509.70334
1748,509.63562
1749,509.63562
1750,509.63562
1751,509.63562
1752,509.63562
1753,509.63562
1754,509.63562
1755,509.63562
1756,509.63562
1757,509.63562
1758,509.63562
1759,509.63562
1760,509.58142
1761,509.51447
1762,509.44751
1763,509.38055
1764,509.38055
1765,509.38055
1766,509.38055
1767,509.38055
1768,509.38055
1769,509.38055
1770,509.38055
1771,509.38055
1772,509.38055
1773,509.38055
1774,509.38055
1775,509.38055
1776,509.38055
1777,509.38055
1778,509.38055
1779,509.38055
1780,509.38055
1781,509.38055
1782,509.38055
1783,509.38055
1784,509.38055
1785,509.38055
1786,509.38055
1787,509.38055
1788,509.31052
1789,509.20215
1790,509.09378
1791,508.98541
1792,508.87704
1793,508.76868
1794,508.64676
1795,508.52484
1796,508.40292
1797,508.28101
1798,508.15909
1799,508.03717
1800,507.91525
1801,507.79333
1802,507.68497
1803,507.57660
1804,507.46823
1805,507.35986
1806,507.25150
1807,507.14313
1808,507.03476
1809,506.92639
1810,506.81802
1811,506.70966
1812,506.60129
1813,506.49292
1814,506.38455
1815,506.21982
1816,505.82611
1817,505.43240
1818,505.03870
1819,504.64499
1820,504.25128
1821,503.85757
1822,503.46387
1823,503.07016
1824,502.67645
1825,502.28275
1826,501.88904
1827,501.49533
1828,501.11520
1829,500.73508
1830,500.35495
1831,499.97482
1832,499.59470
1833,499.21457
1834,498.83444
1835,498.45432
1836,498.06061
1837,497.66690
1838,497.27319
1839,496.87949
1840,496.48578
1841,496.09207
1842,495.69836
1843,495.30466
1844,494.77521
1845,494.24576
1846,493.71631
1847,493.18686
1848,492.65741
1849,492.12796
1850,491.59851
1851,491.06906
1852,490.53961
1853,490.01016
1854,489.48071
1855,488.95126
1856,488.42181
1857,487.89236
1858,487.36292
1859,486.81989
1860,486.27686
1861,485.73383
1862,485.19080
1863,484.64777
1864,484.10474
1865,483.56171
1866,483.03226
1867,482.50281
1868,481.97336
1869,481.44391
1870,480.91446
1871,480.38501
1872,479.85556
1873,479.32611
