index,value0,value1
73,13.8218994141,5.4364624023
74,13.9768066406,5.6438598633
75,14.1317138672,5.8512573242
76,14.2866210938,6.0586547852
77,14.4415283203,6.2660522461
78,14.5964355469,6.4734497070
79,14.7513427734,6.6808471680
80,14.9062500000,6.8882446289
81,15.0611572266,7.0956420898
82,15.2160644531,7.3030395508
83,15.3709716797,7.5104370117
84,15.5258789063,7.7178344727
85,15.6807861328,7.9252319336
86,15.8356933594,8.1326293945
87,15.9906005859,8.3400268555
88,16.1455078125,8.5474243164
89,16.3004150391,8.7548217773
90,16.4553222656,8.9622192383
91,16.6102294922,9.1696166992
92,16.7651367188,9.3770141602
93,16.9200439453,9.5844116211
94,17.0630493164,9.7918090820
95,17.2060546875,9.9992065430
96,17.3490600586,10.1991577148
97,17.4920654297,10.3991088867
98,17.6350708008,10.5990600586
99,17.7780761719,10.7990112305
100,17.9210815430,10.9989624023
101,18.0640869141,11.1989135742
102,18.2070922852,11.3988647461
103,18.3500976563,11.5988159180
104,18.4931030273,11.7987670898
105,18.6361083984,11.9987182617
106,18.7791137695,12.1986694336
107,18.9221191406,12.3986206055
108,19.0651245117,12.5985717773
109,19.2081298828,12.7985229492
110,19.3511352539,12.8948364258
111,19.4941406250,12.9911499023
112,19.6371459961,13.0874633789
113,19.7801513672,13.1837768555
114,19.9231567383,13.2800903320
115,20.0661621094,13.3764038086
116,20.2091674805,13.4727172852
117,20.3521728516,13.5690307617
118,20.4951782227,13.6653442383
119,20.6381835938,13.7616577148
120,20.7811889648,13.8579711914
121,20.9241943359,13.9542846680
122,21.0671997070,14.0505981445
123,21.2102050781,14.1469116211
124,21.3532104492,14.2432250977
125,21.4962158203,14.3395385742
126,21.6392211914,14.4358520508
127,21.7822265625,14.5321655273
128,21.9252319336,14.6284790039
129,22.0682373047,14.7247924805
130,22.2112426758,14.8211059570
131,22.3542480469,14.9174194336
132,22.4972534180,15.0137329102
133,22.6402587891,15.1100463867
134,22.7832641602,15.2063598633
135,22.9262695313,15.3026733398
136,23.0692749023,15.3989868164
137,23.1765136719,15.4953002930
138,23.2837524414,15.5916137695
139,23.3909912109,15.6879272461
140,23.4982299805,15.7842407227
141,23.6054687500,15.8805541992
142,23.7127075195,15.9768676758
143,23.8199462891,16.0731811523
144,23.9271850586,16.1694946289
145,24.0344238281,16.2658081055
146,24.1535644531,16.3621215820
147,24.2727050781,16.4584350586
148,24.3918457031,16.5547485352
149,24.5109863281,16.6510620117
150,24.6301269531,16.7473754883
151,24.7492675781,16.8436889648
152,24.8684082031,16.9325561523
153,24.9875488281,17.0214233398
154,25.0947875977,17.1102905273
155,25.2020263672,17.1991577148
156,25.3092651367,17.2880249023
157,25.4165039063,17.3768920898
158,25.5237426758,17.4657592773
159,25.6309814453,17.5546264648
160,25.7382202148,17.6434936523
161,25.8454589844,17.7323608398
162,25.9526977539,17.8212280273
163,26.0599365234,17.9100952148
164,26.1671752930,17.9989624023
165,26.2744140625,18.0878295898
166,26.3816528320,18.1766967773
167,26.4888916016,18.2655639648
168,26.5961303711,18.3544311523
169,26.7033691406,18.4432983398
170,26.8106079102,18.5321655273
171,26.9297485352,18.6210327148
172,27.0488891602,18.7098999023
173,27.1680297852,18.7987670898
174,27.2871704102,18.8876342773
175,27.4063110352,18.9765014648
176,27.5254516602,19.0653686523
177,27.6445922852,19.1542358398
178,27.7637329102,19.2431030273
179,27.8828735352,19.3319702148
180,28.0496826172,19.4208374023
181,28.2164916992,19.5097045898
182,28.3833007813,19.5985717773
183,28.5501098633,19.6874389648
184,28.7169189453,19.7763061523
185,28.8837280273,19.8651733398
186,29.0505371094,19.9540405273
187,29.2173461914,20.0429077148
188,29.3841552734,20.1317749023
189,29.5509643555,20.2206420898
190,29.7177734375,20.3095092773
191,29.8845825195,20.3983764648
192,30.0513916016,20.4872436523
193,30.2182006836,20.5761108398
194,30.3850097656,20.6649780273
195,30.5518188477,20.7538452148
196,30.7186279297,20.8427124023
197,30.8854370117,20.9315795898
198,31.0522460938,21.0204467773
199,31.2190551758,21.1093139648
200,31.3858642578,21.1981811523
201,31.5526733398,21.2870483398
202,31.7194824219,21.3759155273
203,31.8862915039,21.4647827148
204,32.0531005859,21.5536499023
205,32.2199096680,21.6425170898
206,32.3867187500,21.7313842773
207,32.5535278320,21.8202514648
208,32.7203369141,21.9091186523
209,32.8871459961,21.9979858398
210,33.0539550781,22.0868530273
211,33.2207641602,22.1757202148
212,33.3875732422,22.2645874023
213,33.5543823242,22.3534545898
214,33.7211914063,22.4423217773
215,33.8880004883,22.5311889648
216,34.0548095703,22.6200561523
217,34.2216186523,22.7089233398
218,34.3884277344,22.7977905273
219,34.5552368164,22.8866577148
220,34.7220458984,22.9755249023
221,34.8888549805,23.0421752930
222,35.0556640625,23.1088256836
223,35.2462768555,23.1754760742
224,35.4368896484,23.2421264648
225,35.6275024414,23.3087768555
226,35.8181152344,23.3754272461
227,36.0087280273,23.4420776367
228,36.1993408203,23.5087280273
229,36.3899536133,23.5753784180
230,36.5805664063,23.6420288086
231,36.7711791992,23.7086791992
232,36.9737548828,23.7753295898
233,37.1763305664,23.8419799805
234,37.3789062500,23.9086303711
235,37.5814819336,23.9826660156
236,37.7840576172,24.0567016602
237,37.9866333008,24.1307373047
238,38.1892089844,24.2047729492
239,38.3917846680,24.2788085938
240,38.5823974609,24.3528442383
241,38.7730102539,24.4268798828
242,38.9636230469,24.5009155273
243,39.1542358398,24.5749511719
244,39.3448486328,24.6489868164
245,39.5354614258,24.7230224609
246,39.7260742188,24.7970581055
247,39.9166870117,24.8710937500
248,40.1072998047,24.9377441406
249,40.2979125977,25.0043945313
250,40.4885253906,25.0710449219
251,40.6791381836,25.1376953125
252,40.8697509766,25.2043457031
253,41.0603637695,25.2709960938
254,41.2509765625,25.3376464844
255,41.4415893555,25.4042968750
256,41.6322021484,25.4709472656
257,41.8347778320,25.5375976563
258,42.0373535156,25.6042480469
259,42.2399291992,25.6708984375
260,42.4425048828,25.7375488281
261,42.6450805664,25.8041992188
262,42.8476562500,25.8708496094
263,43.0502319336,25.9375000000
264,43.2528076172,26.0041503906
265,43.4553833008,26.0708007813
266,43.6936645508,26.1374511719
267,43.9319458008,26.2041015625
268,44.1702270508,26.2707519531
269,44.4085083008,26.3374023438
270,44.6467895508,26.4040527344
271,44.8850708008,26.4707031250
272,45.1233520508,26.5373535156
273,45.3616333008,26.6040039063
274,45.5999145508,26.6706542969
275,45.8500976563,26.7373046875
276,46.1002807617,26.8113403320
277,46.3504638672,26.8853759766
278,46.6006469727,26.9594116211
279,46.8508300781,27.0334472656
280,47.1010131836,27.1074829102
281,47.3511962891,27.1815185547
282,47.6013793945,27.2555541992
283,47.8396606445,27.3295898438
284,48.0779418945,27.4036254883
285,48.3162231445,27.4776611328
286,48.5545043945,27.5516967773
287,48.7927856445,27.6257324219
288,49.0310668945,27.6997680664
289,49.2693481445,27.7738037109
290,49.5076293945,27.8775024414
291,49.7459106445,27.9812011719
292,49.9960937500,28.0848999023
293,50.2462768555,28.1885986328
294,50.4964599609,28.2922973633
295,50.7466430664,28.3959960938
296,50.9968261719,28.4996948242
297,51.2470092773,28.6033935547
298,51.4971923828,28.7070922852
299,51.7473754883,28.8107910156
300,51.9683227539,28.9144897461
301,52.1827392578,29.0181884766
302,52.3971557617,29.1218872070
303,52.6115722656,29.2255859375
304,52.8259887695,29.3292846680
305,53.0404052734,29.4329833984
306,53.2548217773,29.5366821289
307,53.4692382813,29.6403808594
308,53.6836547852,29.7440795898
309,53.8980712891,29.8477783203
310,54.1124877930,29.9514770508
311,54.3269042969,30.0551757813
312,54.5413208008,30.1588745117
313,54.7557373047,30.2625732422
314,54.9701538086,30.3662719727
315,55.1845703125,30.4699707031
316,55.3989868164,30.5736694336
317,55.6134033203,30.6773681641
318,55.8278198242,30.7810668945
319,56.0422363281,30.8847656250
320,56.2566528320,30.9884643555
321,56.4710693359,31.0921630859
322,56.6854858398,31.1958618164
323,56.8999023438,31.2995605469
324,57.1143188477,31.4032592773
325,57.3287353516,31.5069580078
326,57.5431518555,31.6106567383
327,57.7575683594,31.7143554688
328,57.9719848633,31.8180541992
329,58.1864013672,31.9217529297
330,58.4008178711,32.0254516602
331,58.6152343750,32.1291503906
332,58.8296508789,32.2328491211
333,59.0440673828,32.3365478516
334,59.2584838867,32.4402465820
335,59.4729003906,32.5439453125
336,59.6873168945,32.6476440430
337,59.9017333984,32.7513427734
338,60.1161499023,32.8550415039
339,60.3305664063,32.9587402344
340,60.5449829102,33.0624389648
341,60.7593994141,33.1661376953
342,60.9738159180,33.2698364258
343,61.1882324219,33.3735351563
344,61.3907470703,33.4772338867
345,61.5932617188,33.5809326172
346,61.7957763672,33.6846313477
347,61.9982910156,33.7883300781
348,62.2008056641,33.8920288086
349,62.4033203125,33.9957275391
350,62.6058349609,34.0994262695
351,62.8083496094,34.2031250000
352,62.9036254883,34.3068237305
353,62.9989013672,34.4105224609
354,63.0941772461,34.5142211914
355,63.1894531250,34.6179199219
356,63.2847290039,34.7216186523
357,63.3800048828,34.8253173828
358,63.4752807617,34.9290161133
359,63.5705566406,35.0475463867
360,63.6658325195,35.1660766602
361,63.7730102539,35.2846069336
362,63.8801879883,35.4031372070
363,63.9873657227,35.5216674805
364,64.0945434570,35.6401977539
365,64.2017211914,35.7587280273
366,64.3088989258,35.8772583008
367,64.4160766602,35.9957885742
368,64.5232543945,36.1143188477
369,64.6304321289,36.2328491211
370,64.7376098633,36.3513793945
371,64.8447875977,36.4699096680
372,64.9519653320,36.5884399414
373,65.0591430664,36.7143554688
374,65.1663208008,36.8402709961
375,65.2734985352,36.9661865234
376,65.3806762695,37.0921020508
377,65.4878540039,37.2180175781
378,65.5950317383,37.3439331055
379,65.7022094727,37.4698486328
380,65.8093872070,37.5957641602
381,65.9165649414,37.7216796875
382,66.0237426758,37.8475952148
383,66.1309204102,37.9735107422
384,66.2380981445,38.0994262695
385,66.3452758789,38.2253417969
386,66.4524536133,38.3512573242
387,66.5477294922,38.4697875977
388,66.6430053711,38.5883178711
389,66.7382812500,38.7068481445
390,66.8335571289,38.8253784180
391,66.9288330078,38.9439086914
392,67.0241088867,39.0624389648
393,67.1193847656,39.1809692383
394,67.2146606445,39.2994995117
395,67.5481567383,39.4180297852
396,67.8816528320,39.5365600586
397,68.2151489258,39.6550903320
398,68.5486450195,39.7736206055
399,68.8821411133,39.8921508789
400,69.2156372070,40.0106811523
401,69.5491333008,40.1292114258
402,69.8826293945,40.2477416992
403,70.2161254883,40.3662719727
404,70.5496215820,40.4848022461
405,70.8831176758,40.6033325195
406,71.2166137695,40.7218627930
407,71.5501098633,40.8403930664
408,71.8836059570,40.9589233398
409,72.2171020508,41.0774536133
410,72.5505981445,41.1959838867
411,72.8840942383,41.3145141602
412,73.2056884766,41.4330444336
413,73.5272827148,41.5515747070
414,73.8488769531,41.6774902344
415,74.1704711914,41.8034057617
416,74.4920654297,41.9293212891
417,74.8136596680,42.0552368164
418,75.1352539063,42.1811523438
419,75.4568481445,42.3070678711
420,75.7784423828,42.4329833984
421,75.9332885742,42.5588989258
422,76.0881347656,42.6848144531
423,76.2429809570,42.8107299805
424,76.3978271484,42.9366455078
425,76.5526733398,43.0625610352
426,76.7075195313,43.1884765625
427,76.8623657227,43.3143920898
428,77.0172119141,43.4625244141
429,77.1720581055,43.6106567383
430,77.3269042969,43.7587890625
431,77.4817504883,43.9069213867
432,77.6365966797,44.0550537109
433,77.7914428711,44.2031860352
434,77.9462890625,44.3513183594
435,78.1011352539,44.4994506836
436,78.2559814453,44.6475830078
437,78.4108276367,44.7957153320
438,78.5656738281,44.9438476563
439,78.7205200195,45.0919799805
440,78.8753662109,45.2401123047
441,79.0302124023,45.3882446289
442,79.1850585938,45.5437622070
443,79.3399047852,45.6992797852
444,79.4947509766,45.8547973633
445,79.6495971680,46.0103149414
446,79.8044433594,46.1658325195
447,79.9473876953,46.3213500977
448,80.0903320313,46.4768676758
449,80.2332763672,46.6323852539
450,80.3762207031,46.7879028320
451,80.5191650391,46.9434204102
452,80.6621093750,47.0989379883
453,80.8050537109,47.2544555664
454,80.9479980469,47.4099731445
455,81.0909423828,47.5654907227
456,81.2338867188,47.7136230469
457,81.3768310547,47.8617553711
458,81.5197753906,48.0098876953
459,81.6627197266,48.1580200195
460,81.8056640625,48.3061523438
461,81.9486083984,48.4542846680
462,82.0915527344,48.6024169922
463,82.2344970703,48.7505493164
464,82.3774414063,48.8986816406
465,82.5203857422,49.0468139648
466,82.6633300781,49.1949462891
467,82.8062744141,49.3430786133
468,82.9492187500,49.4912109375
469,83.0921630859,49.6393432617
470,83.2351074219,49.7948608398
471,83.3780517578,49.9503784180
472,83.5209960938,50.1058959961
473,83.6639404297,50.2614135742
474,83.8068847656,50.4169311523
475,83.9498291016,50.5724487305
476,84.0927734375,50.7279663086
477,84.2357177734,50.8834838867
478,84.3786621094,51.0390014648
479,84.5216064453,51.1945190430
480,84.6645507813,51.3500366211
481,84.8074951172,51.5055541992
482,84.9504394531,51.6610717773
483,85.0933837891,51.7985839844
484,85.2363281250,51.9319458008
485,85.3792724609,52.0653076172
486,85.5222167969,52.1986694336
487,85.6651611328,52.3320312500
488,85.8081054688,52.4653930664
489,85.9510498047,52.5987548828
490,86.0582275391,52.7321166992
491,86.1654052734,52.8654785156
492,86.2725830078,52.9988403320
493,86.3797607422,53.1322021484
494,86.4869384766,53.2655639648
495,86.5941162109,53.3989257813
496,86.7012939453,53.5322875977
497,86.8084716797,53.6656494141
498,86.9276123047,53.7990112305
499,87.0467529297,53.9323730469
500,87.1658935547,54.0657348633
501,87.2850341797,54.1990966797
502,87.4041748047,54.3324584961
503,87.5233154297,54.4658203125
504,87.6424560547,54.5991821289
505,87.7615966797,54.7325439453
506,87.8807373047,54.8659057617
507,87.9879150391,54.9992675781
508,88.0950927734,55.1326293945
509,88.2022705078,55.2659912109
510,88.3094482422,55.3993530273
511,88.4166259766,55.5327148438
512,88.5238037109,55.6660766602
513,88.6309814453,55.7994384766
514,88.7381591797,55.9328002930
515,88.8453369141,56.0661621094
516,88.9525146484,56.1995239258
517,89.0596923828,56.3328857422
518,89.1668701172,56.4662475586
519,89.2740478516,56.5996093750
520,89.3812255859,56.7329711914
521,89.4884033203,56.8663330078
522,89.5955810547,56.9996948242
523,89.7027587891,57.1330566406
524,89.8218994141,57.2664184570
525,89.9410400391,57.3997802734
526,90.0601806641,57.5331420898
527,90.1793212891,57.6665039063
528,90.2984619141,57.7998657227
529,90.4176025391,57.9332275391
530,90.5367431641,58.0665893555
531,90.6558837891,58.1999511719
532,90.7750244141,58.3333129883
533,90.9417724609,58.4666748047
534,91.1085205078,58.6000366211
535,91.2752685547,58.7333984375
536,91.4420166016,58.8667602539
537,91.6087646484,59.0001220703
538,91.7755126953,59.1334838867
539,91.9422607422,59.2668457031
540,92.1090087891,59.4002075195
541,92.2757568359,59.5335693359
542,92.4425048828,59.6669311523
543,92.6092529297,59.8002929688
544,92.7760009766,59.9336547852
545,92.9427490234,60.0670166016
546,93.1094970703,60.2003784180
547,93.2762451172,60.3337402344
548,93.4429931641,60.4671020508
549,93.6097412109,60.6004638672
550,93.7764892578,60.7338256836
551,93.9432373047,60.8671875000
552,94.1099853516,61.0005493164
553,94.2767333984,61.1264648438
554,94.4434814453,61.2523803711
555,94.6102294922,61.3782958984
556,94.7769775391,61.5042114258
557,94.9437255859,61.6301269531
558,95.1104736328,61.7560424805
559,95.2772216797,61.8819580078
560,95.4439697266,62.0078735352
561,95.6107177734,62.1337890625
562,95.7774658203,62.2597045898
563,95.9442138672,62.3856201172
564,96.1109619141,62.5115356445
565,96.2777099609,62.6374511719
566,96.4444580078,62.6967163086
567,96.6112060547,62.7559814453
568,96.7779541016,62.8152465820
569,96.9447021484,62.8745117188
570,97.1114501953,62.9337768555
571,97.2781982422,62.9930419922
572,97.4449462891,63.0523071289
573,97.6116943359,63.1115722656
574,97.7784423828,63.1708374023
575,97.9451904297,63.2301025391
576,98.1358032227,63.2893676758
577,98.3264160156,63.3486328125
578,98.5170288086,63.4078979492
579,98.7076416016,63.4671630859
580,98.8982543945,63.5338134766
581,99.0888671875,63.6004638672
582,99.2794799805,63.6671142578
583,99.4700927734,63.7337646484
584,99.6726074219,63.8004150391
585,99.8751220703,63.8670654297
586,100.0776367188,63.9337158203
587,100.2801513672,64.0003662109
588,100.4826660156,64.0670166016
589,100.6851806641,64.1336669922
590,100.8876953125,64.2003173828
591,101.0902099609,64.2669677734
592,101.2927246094,64.3336181641
593,101.4833374023,64.4002685547
594,101.6739501953,64.4669189453
595,101.8645629883,64.5335693359
596,102.0551757813,64.6002197266
597,102.2457885742,64.6668701172
598,102.4364013672,64.7335205078
599,102.6270141602,64.8001708984
600,102.8176269531,64.8668212891
601,103.0082397461,64.9334716797
602,103.1988525391,65.0001220703
603,103.3894653320,65.0667724609
604,103.5800781250,65.1334228516
605,103.7706909180,65.2000732422
606,103.9613037109,65.2667236328
607,104.1519165039,65.3333740234
608,104.3425292969,65.4000244141
609,104.5331420898,65.4666748047
610,104.7356567383,65.5333251953
611,104.9381713867,65.5999755859
612,105.1406860352,65.6666259766
613,105.3432006836,65.7332763672
614,105.5457153320,65.7999267578
615,105.7482299805,65.8665771484
616,105.9507446289,65.9332275391
617,106.1532592773,65.9998779297
618,106.3557739258,66.0665283203
619,106.5939941406,66.1331787109
620,106.8322143555,66.1998291016
621,107.0704345703,66.2664794922
622,107.3086547852,66.3257446289
623,107.5468750000,66.3850097656
624,107.7850952148,66.4442749023
625,108.0233154297,66.5035400391
626,108.2615356445,66.5628051758
627,108.5116577148,66.6220703125
628,108.7617797852,66.6813354492
629,109.0119018555,66.7406005859
630,109.2620239258,66.7998657227
631,109.5121459961,66.8591308594
632,109.7622680664,66.9183959961
633,110.0123901367,66.9776611328
634,110.2625122070,67.0369262695
635,110.5126342773,67.0961914063
636,110.7508544922,67.3035888672
637,110.9890747070,67.5109863281
638,111.2272949219,67.7183837891
639,111.4655151367,67.9257812500
640,111.7037353516,68.1331787109
641,111.9419555664,68.3405761719
642,112.1801757813,68.5479736328
643,112.4183959961,68.7553710938
644,112.6582031250,68.9627685547
645,112.9083862305,69.1701660156
646,113.1585693359,69.3775634766
647,113.4087524414,69.5849609375
648,113.6589355469,69.7923583984
649,113.9091186523,69.9997558594
650,114.1593017578,70.2071533203
651,114.4094848633,70.4145507813
652,114.6596679688,70.6219482422
653,114.8741455078,70.8293457031
654,115.0886230469,71.0367431641
655,115.3031005859,71.2441406250
656,115.5175781250,71.4515380859
657,115.7320556641,71.6589355469
658,115.9465332031,71.8663330078
659,116.1610107422,72.0737304688
660,116.3754882813,72.2811279297
661,116.5899658203,72.4885253906
662,116.8044433594,72.6959228516
663,117.0189208984,72.8959350586
664,117.2333984375,73.0959472656
665,117.4478759766,73.2959594727
666,117.6623535156,73.4959716797
667,117.8768310547,73.6959838867
668,118.0913085938,73.8959960938
669,118.3057861328,74.0960083008
670,118.5202636719,74.2960205078
671,118.7347412109,74.4960327148
672,118.9492187500,74.6960449219
673,119.1636962891,74.8960571289
674,119.3781738281,75.0960693359
675,119.5926513672,75.2960815430
676,119.8071289063,75.4960937500
677,120.0216064453,75.5924072266
678,120.2360839844,75.6887207031
679,120.4505615234,75.7850341797
680,120.6650390625,75.8813476563
681,120.8795166016,75.9776611328
682,121.0939941406,76.0739746094
683,121.3084716797,76.1702880859
684,121.5229492188,76.2666015625
685,121.7374267578,76.3629150391
686,121.9519042969,76.4592285156
687,122.1663818359,76.5555419922
688,122.3808593750,76.6518554688
689,122.5953369141,76.7481689453
690,122.8098144531,76.8444824219
691,123.0242919922,76.9407958984
692,123.2387695313,77.0371093750
693,123.4532470703,77.1334228516
694,123.6677246094,77.2297363281
695,123.8822021484,77.3260498047
696,124.0847778320,77.4223632813
697,124.2873535156,77.5186767578
698,124.4899291992,77.6149902344
699,124.6925048828,77.7113037109
700,124.8950805664,77.8076171875
701,125.0976562500,77.9039306641
702,125.3002319336,78.0002441406
703,125.5028076172,78.0965576172
704,125.7053833008,78.1928710938
705,125.8007202148,78.2891845703
706,125.8960571289,78.3854980469
707,125.9913940430,78.4818115234
708,126.0867309570,78.5781250000
709,126.1820678711,78.6744384766
710,126.2774047852,78.7707519531
711,126.3727416992,78.8670654297
712,126.4680786133,78.9633789063
713,126.5753173828,79.0596923828
714,126.6825561523,79.1560058594
715,126.7897949219,79.2523193359
716,126.8970336914,79.3486328125
717,127.0042724609,79.4449462891
718,127.1115112305,79.5412597656
719,127.2187500000,79.6301269531
720,127.3259887695,79.7189941406
721,127.4332275391,79.8078613281
722,127.5404663086,79.8967285156
723,127.6477050781,79.9855957031
724,127.7549438477,80.0744628906
725,127.8621826172,80.1633300781
726,127.9694213867,80.2521972656
727,128.0766601563,80.3410644531
728,128.1838989258,80.4299316406
729,128.2911376953,80.5187988281
730,128.3983764648,80.6076660156
731,128.5056152344,80.6965332031
732,128.6128540039,80.7854003906
733,128.7200927734,80.8742675781
734,128.8273315430,80.9631347656
735,128.9345703125,81.0520019531
736,129.0418090820,81.1408691406
737,129.1490478516,81.2297363281
738,129.2562866211,81.3186035156
739,129.3516235352,81.4074707031
740,129.4469604492,81.4963378906
741,129.5422973633,81.5852050781
742,129.6376342773,81.6740722656
743,129.7329711914,81.7629394531
744,129.8283081055,81.8518066406
745,129.9236450195,81.9406738281
746,130.0189819336,82.0295410156
747,130.3526000977,82.1184082031
748,130.6862182617,82.2072753906
749,131.0198364258,82.2961425781
750,131.3534545898,82.3850097656
751,131.6870727539,82.4738769531
752,132.0206909180,82.5627441406
753,132.3543090820,82.6516113281
754,132.6879272461,82.7404785156
755,133.0215454102,82.8293457031
756,133.3551635742,82.9182128906
757,133.6887817383,83.0070800781
758,134.0223999023,83.0959472656
759,134.3560180664,83.1848144531
760,134.6896362305,83.2736816406
761,135.0232543945,83.3625488281
762,135.3568725586,83.4514160156
763,135.6904907227,83.5402832031
764,136.0241088867,83.6291503906
765,136.3458251953,83.7180175781
766,136.6675415039,83.8068847656
767,136.9892578125,83.8957519531
768,137.3109741211,83.9846191406
769,137.6326904297,84.0734863281
770,137.9544067383,84.1623535156
771,138.2761230469,84.2512207031
772,138.5978393555,84.3400878906
773,138.7527465820,84.4289550781
774,138.9076538086,84.5178222656
775,139.0625610352,84.6066894531
776,139.2174682617,84.6955566406
777,139.3723754883,84.7844238281
778,139.5272827148,84.8732910156
779,139.6821899414,84.9621582031
780,139.8370971680,85.0510253906
781,139.9920043945,85.1398925781
782,140.1469116211,85.2287597656
783,140.3018188477,85.3176269531
784,140.4567260742,85.4064941406
785,140.6116333008,85.4953613281
786,140.7665405273,85.5842285156
787,140.9214477539,85.6730957031
788,141.0763549805,85.7397460938
789,141.2312622070,85.8063964844
790,141.3861694336,85.8730468750
791,141.5410766602,85.9396972656
792,141.6959838867,86.0063476563
793,141.8508911133,86.0729980469
794,142.0057983398,86.1396484375
795,142.1607055664,86.2062988281
796,142.3156127930,86.2729492188
797,142.4705200195,86.3395996094
798,142.6254272461,86.4062500000
799,142.7684326172,86.4729003906
800,142.9114379883,86.5395507813
801,143.0544433594,86.6062011719
802,143.1974487305,86.6802978516
803,143.3404541016,86.7543945313
804,143.4834594727,86.8284912109
805,143.6264648438,86.9025878906
806,143.7694702148,86.9766845703
807,143.9124755859,87.0507812500
808,144.0554809570,87.1248779297
809,144.1984863281,87.1989746094
810,144.3414916992,87.2730712891
811,144.4844970703,87.3471679688
812,144.6275024414,87.4212646484
813,144.7705078125,87.4953613281
814,144.9135131836,87.5694580078
815,145.0565185547,87.6361083984
816,145.1995239258,87.7027587891
817,145.3425292969,87.7694091797
818,145.4855346680,87.8360595703
819,145.6285400391,87.9027099609
820,145.7715454102,87.9693603516
821,145.9145507813,88.0360107422
822,146.0575561523,88.1026611328
823,146.2005615234,88.1693115234
824,146.3435668945,88.2359619141
825,146.4865722656,88.3026123047
826,146.6295776367,88.3692626953
827,146.7725830078,88.4359130859
828,146.9155883789,88.5025634766
829,147.0585937500,88.5692138672
830,147.2015991211,88.6358642578
831,147.3446044922,88.7025146484
832,147.4876098633,88.7691650391
833,147.6306152344,88.8358154297
834,147.7736206055,88.9024658203
835,147.9166259766,88.9691162109
836,148.0596313477,89.0357666016
837,148.2026367188,89.1024169922
838,148.3456420898,89.1690673828
839,148.4886474609,89.2357177734
840,148.6316528320,89.3023681641
841,148.7746582031,89.3690185547
842,148.8818969727,89.4356689453
843,148.9891357422,89.5097656250
844,149.0963745117,89.5838623047
845,149.2036132813,89.6579589844
846,149.3108520508,89.7320556641
847,149.4180908203,89.8061523438
848,149.5253295898,89.8802490234
849,149.6325683594,89.9543457031
850,149.7398071289,90.0284423828
851,149.8589477539,90.1025390625
852,149.9780883789,90.1766357422
853,150.0972290039,90.2507324219
854,150.2163696289,90.3248291016
855,150.3355102539,90.3989257813
856,150.4546508789,90.4730224609
857,150.5737915039,90.5767211914
858,150.6929321289,90.6804199219
859,150.8001708984,90.7841186523
860,150.9074096680,90.8878173828
861,151.0146484375,90.9915161133
862,151.1218872070,91.0952148438
863,151.2291259766,91.1989135742
864,151.3363647461,91.3026123047
865,151.4436035156,91.4063110352
866,151.5508422852,91.5100097656
867,151.6580810547,91.6137084961
868,151.7653198242,91.7174072266
869,151.8725585938,91.8211059570
870,151.9797973633,91.9248046875
871,152.0870361328,92.0285034180
872,152.1942749023,92.1322021484
873,152.3015136719,92.2359008789
