index,value0,value1
309,66.7468872070,39.1662597656
310,66.9661865234,39.3097534180
311,67.1854858398,39.4532470703
312,67.4047851563,39.5967407227
313,67.6240844727,39.7402343750
314,67.8433837891,39.8837280273
315,68.0626831055,40.0272216797
316,68.2819824219,40.1707153320
317,68.5012817383,40.3142089844
318,68.7200317383,40.4577026367
319,68.7431030273,40.6011962891
320,68.7661743164,40.7446899414
321,68.7892456055,40.8881835938
322,68.8123168945,41.0316772461
323,68.8353881836,41.1751708984
324,68.8584594727,41.3186645508
325,68.8815307617,41.4621582031
326,68.9046020508,41.6056518555
327,68.9392089844,41.7491455078
328,68.9738159180,41.8926391602
329,69.0084228516,42.0361328125
330,69.0430297852,42.1796264648
331,69.0776367188,42.3231201172
332,69.1122436523,42.4666137695
333,69.1468505859,42.6101074219
334,69.1814575195,42.7536010742
335,69.2160644531,42.8970947266
336,69.2391357422,43.0405883789
337,69.2622070313,43.1840820313
338,69.2852783203,43.3275756836
339,69.3083496094,43.4710693359
340,69.3314208984,43.6145629883
341,69.3544921875,43.7580566406
342,69.3775634766,43.9230957031
343,69.4006347656,44.0881347656
344,69.4237060547,44.2531738281
345,69.4467773438,44.4182128906
346,69.4698486328,44.5832519531
347,69.4929199219,44.7482910156
348,69.5159912109,44.9133300781
349,69.5390625000,45.0783691406
350,69.5621337891,45.2434082031
351,69.5852050781,45.4084472656
352,69.6082763672,45.5734863281
353,69.6313476563,45.7385253906
354,69.6313476563,45.9035644531
355,69.6338500977,46.0686035156
356,69.6567382813,46.2407836914
357,69.6567382813,46.4129638672
358,69.6575927734,46.5851440430
359,69.6575927734,46.7573242188
360,69.6575927734,46.9295043945
361,69.6575927734,47.1016845703
362,69.6575927734,47.2738647461
363,69.6575927734,47.4460449219
364,69.6575927734,47.6182250977
365,69.6575927734,47.7904052734
366,69.6685791016,47.9625854492
367,69.6685791016,48.1347656250
368,69.6685791016,48.3069458008
369,69.6685791016,48.4791259766
370,69.6685791016,48.6441650391
371,69.6685791016,48.8092041016
372,69.6685791016,48.9742431641
373,69.6685791016,49.1392822266
374,69.6685791016,49.3043212891
375,69.6685791016,49.4693603516
376,69.6607666016,49.6343994141
377,69.6522216797,49.7994384766
378,69.6529541016,49.9644775391
379,69.6529541016,50.1295166016
380,69.6529541016,50.2945556641
381,69.6529541016,50.4595947266
382,69.6529541016,50.6246337891
383,69.6529541016,50.7896728516
384,69.6529541016,50.9547119141
385,69.6529541016,51.1197509766
386,69.6607055664,51.2847900391
387,69.6817626953,51.4498291016
388,69.6831665039,51.6148681641
389,69.6831665039,51.7799072266
390,69.6831665039,51.9449462891
391,69.6831665039,52.1099853516
392,69.7469482422,52.2750244141
393,69.8277587891,52.4400634766
394,69.9085693359,52.6051025391
395,69.9893798828,52.7701416016
396,70.0701904297,52.9351806641
397,70.1510009766,53.1002197266
398,70.2433471680,53.2556152344
399,70.3356933594,53.3919677734
400,70.4280395508,53.5283203125
401,70.5203857422,53.6646728516
402,70.6127319336,53.8010253906
403,70.7050781250,53.9373779297
404,70.7974243164,54.0737304688
405,70.8897705078,54.2100830078
406,70.9821166992,54.3464355469
407,71.0629272461,54.4827880859
408,71.1437377930,54.6191406250
409,71.2245483398,54.7554931641
410,71.3053588867,54.8918457031
411,71.3861694336,55.0281982422
412,71.4669799805,55.1645507813
413,71.5477905273,55.3009033203
414,71.6286010742,55.4372558594
415,71.7094116211,55.5736083984
416,71.7902221680,55.7099609375
417,71.8710327148,55.8463134766
418,71.9518432617,55.9826660156
419,72.0326538086,56.1190185547
420,72.1134643555,56.2553710938
421,72.1942749023,56.3917236328
422,72.2750854492,56.5280761719
423,72.3558959961,56.6644287109
424,72.4367065430,56.8007812500
425,72.6560058594,56.9371337891
426,72.8753051758,57.0734863281
427,73.0946044922,57.2098388672
428,73.3139038086,57.3461914063
429,73.5332031250,57.4825439453
430,73.7525024414,57.6188964844
431,73.9718017578,57.7552490234
432,74.1911010742,57.8916015625
433,74.4104003906,58.0279541016
434,74.6412353516,58.1643066406
435,74.8720703125,58.3006591797
436,75.1029052734,58.4370117188
437,75.3337402344,58.5733642578
438,75.5645751953,58.7097167969
439,75.7954101563,58.8460693359
440,76.0262451172,58.9824218750
441,76.2570800781,59.1187744141
442,76.4879150391,59.2551269531
443,76.7072143555,59.3914794922
444,76.9265136719,59.5278320313
445,77.1458129883,59.6641845703
446,77.3651123047,59.8005371094
447,77.5844116211,59.9368896484
448,77.8037109375,60.0732421875
449,78.0230102539,60.2095947266
450,78.2423095703,60.3459472656
451,78.4616088867,60.4822998047
452,78.6809082031,60.6186523438
453,78.9002075195,60.7550048828
454,79.1195068359,60.8913574219
455,79.3388061523,61.0133666992
456,79.5581054688,61.1353759766
457,79.7774047852,61.2573852539
458,79.9967041016,61.3793945313
459,80.2160034180,61.5014038086
460,80.4468383789,61.6234130859
461,80.6776733398,61.7454223633
462,80.9085083008,61.8674316406
463,81.1393432617,61.9894409180
464,81.3701782227,62.1114501953
465,81.6010131836,62.2334594727
466,81.8318481445,62.3554687500
467,82.0626831055,62.4774780273
468,82.2935180664,62.5994873047
469,82.5358886719,62.7214965820
470,82.7782592773,62.8578491211
471,83.0206298828,62.9942016602
472,83.2630004883,63.1305541992
473,83.5053710938,63.2669067383
474,83.7477416992,63.4032592773
475,83.9901123047,63.5396118164
476,84.2324829102,63.6759643555
477,84.4748535156,63.8123168945
478,84.7056884766,63.9486694336
479,84.9365234375,64.0850219727
480,85.1673583984,64.2213745117
481,85.3981933594,64.3577270508
482,85.6290283203,64.4940795898
483,85.8598632813,64.6304321289
484,86.0906982422,64.7667846680
485,86.3215332031,64.9031372070
486,86.5523681641,65.0394897461
487,86.7832031250,65.1758422852
488,87.0140380859,65.3121948242
489,87.2448730469,65.4485473633
490,87.4757080078,65.5848999023
491,87.7065429688,65.7212524414
492,87.9373779297,65.8576049805
493,88.1682128906,65.9939575195
494,88.3990478516,66.1303100586
495,88.6298828125,66.2666625977
496,88.8722534180,66.4030151367
497,89.1146240234,66.5393676758
498,89.3569946289,66.6757202148
499,89.5993652344,66.8120727539
500,89.8417358398,66.9484252930
501,90.0841064453,67.0847778320
502,90.3264770508,67.2211303711
503,90.5688476563,67.3574829102
504,90.8112182617,67.4938354492
505,91.0420532227,67.6301879883
506,91.2728881836,67.7665405273
507,91.5037231445,67.9028930664
508,91.7345581055,68.0392456055
509,91.9653930664,68.1755981445
510,92.1962280273,68.3119506836
511,92.4270629883,68.4483032227
512,92.6578979492,68.4626464844
513,92.8887329102,68.4769897461
514,93.1195678711,68.4913330078
515,93.3504028320,68.5056762695
516,93.5812377930,68.5200195313
517,93.8120727539,68.5343627930
518,94.0429077148,68.5487060547
519,94.2737426758,68.5630493164
520,94.5045776367,68.5773925781
521,94.7354125977,68.5917358398
522,94.9777832031,68.6060791016
523,95.2201538086,68.6204223633
524,95.4625244141,68.6347656250
525,95.7048950195,68.6491088867
526,95.9472656250,68.6634521484
527,96.1896362305,68.6849975586
528,96.4320068359,68.7065429688
529,96.6743774414,68.7280883789
530,96.9167480469,68.7496337891
531,97.1475830078,68.7711791992
532,97.3784179688,68.7927246094
533,97.6092529297,68.8142700195
534,97.8400878906,68.8358154297
535,98.0709228516,68.8573608398
536,98.3017578125,68.8789062500
537,98.5325927734,68.9004516602
538,98.7634277344,68.9219970703
539,98.9942626953,68.9435424805
540,99.2250976563,68.9650878906
541,99.4559326172,68.9794311523
542,99.6867675781,68.9937744141
543,99.9176025391,69.0081176758
544,100.1484375000,69.0224609375
545,100.3792724609,69.0368041992
546,100.6101074219,69.0511474609
547,100.8409423828,69.0654907227
548,101.0717773438,69.0798339844
549,101.2910766602,69.0941772461
550,101.5103759766,69.1085205078
551,101.7296752930,69.1228637695
552,101.9489746094,69.1372070313
553,102.1682739258,69.1489257813
554,102.3875732422,69.1489257813
555,102.6068725586,69.1489257813
556,102.8261718750,69.1489257813
557,103.0454711914,69.1489257813
558,103.2763061523,69.1489257813
559,103.5071411133,69.1489257813
560,103.7379760742,69.1773681641
561,103.9688110352,69.1773681641
562,104.1996459961,69.1773681641
563,104.4304809570,69.1773681641
564,104.6613159180,69.1773681641
565,104.8921508789,69.1773681641
566,105.1229858398,69.1773681641
567,105.3538208008,69.1773681641
568,105.5846557617,69.1773681641
569,105.8154907227,69.1773681641
570,106.0463256836,69.1773681641
571,106.2771606445,69.1938476563
572,106.5079956055,69.1938476563
573,106.7388305664,69.1938476563
574,106.9696655273,69.1938476563
575,107.2005004883,69.1938476563
576,107.4313354492,69.1938476563
577,107.6621704102,69.1938476563
578,107.8930053711,69.1938476563
579,108.1238403320,69.1938476563
580,108.3546752930,69.1938476563
581,108.5855102539,69.1938476563
582,108.8163452148,69.1938476563
583,109.0471801758,69.1938476563
584,109.2780151367,69.2067871094
585,109.5088500977,69.2067871094
586,109.7396850586,69.2067871094
587,109.9705200195,69.2048339844
588,110.2013549805,69.1973876953
589,110.4321899414,69.1899414063
590,110.6630249023,69.1824951172
591,110.8938598633,69.1824951172
592,111.1246948242,69.1824951172
593,111.3555297852,69.1824951172
594,111.5863647461,69.1824951172
595,111.8171997070,69.1824951172
596,112.0480346680,69.1824951172
597,112.2788696289,69.1824951172
598,112.5097045898,69.1824951172
599,112.7405395508,69.1824951172
600,112.9713745117,69.1824951172
601,113.2022094727,69.1824951172
602,113.4676513672,69.1824951172
603,113.7330932617,69.1824951172
604,113.9985351563,69.2032470703
605,114.2639770508,69.2032470703
606,114.5294189453,69.2010498047
607,114.7948608398,69.1938476563
608,115.0603027344,69.1866455078
609,115.3257446289,69.1794433594
610,115.5911865234,69.1722412109
611,115.8681640625,69.1650390625
612,116.1451416016,69.1650390625
613,116.4221191406,69.1650390625
614,116.6990966797,69.1650390625
615,116.9760742188,69.1650390625
616,117.2530517578,69.1650390625
617,117.5300292969,69.1650390625
618,117.8070068359,69.1650390625
619,118.0839843750,69.1650390625
620,118.3494262695,69.1650390625
621,118.6148681641,69.1650390625
622,118.8803100586,69.1650390625
623,119.1457519531,69.1650390625
624,119.4111938477,69.1650390625
625,119.6766357422,69.1650390625
626,119.9420776367,69.2152709961
627,120.2075195313,69.2655029297
628,120.4729614258,69.3157348633
629,120.7384033203,69.3659667969
630,121.0038452148,69.4161987305
631,121.2692871094,69.4664306641
632,121.5347290039,69.5166625977
633,121.8001708984,69.5668945313
634,122.0656127930,69.6171264648
635,122.3310546875,69.6673583984
636,122.5964965820,69.7175903320
637,122.8619384766,69.7678222656
638,123.0812377930,69.8180541992
639,123.3005371094,69.8682861328
640,123.5198364258,69.9185180664
641,123.7391357422,69.9759521484
642,123.9584350586,70.0333862305
643,124.1777343750,70.0908203125
644,124.3970336914,70.1482543945
645,124.6163330078,70.2056884766
646,124.8356323242,70.2631225586
647,125.0549316406,70.3205566406
648,125.2742309570,70.3779907227
649,125.4935302734,70.4354248047
650,125.7128295898,70.4928588867
651,125.9321289063,70.5502929688
652,126.1514282227,70.6077270508
653,126.3707275391,70.6651611328
654,126.5900268555,70.7225952148
655,126.8093261719,70.7728271484
656,127.0286254883,70.8230590820
657,127.2479248047,70.8732910156
658,127.4672241211,70.9235229492
659,127.6865234375,70.9737548828
660,127.9058227539,71.0239868164
661,128.1251220703,71.0742187500
662,128.3444213867,71.1244506836
663,128.5637207031,71.1746826172
664,128.7830200195,71.2249145508
665,129.0023193359,71.2751464844
666,129.2216186523,71.3253784180
667,129.4409179688,71.3756103516
668,129.6602172852,71.4258422852
669,129.8795166016,71.4760742188
670,130.0988159180,71.5263061523
671,130.3181152344,71.5765380859
672,130.5374145508,71.6267700195
673,130.7336425781,71.6770019531
674,130.9298706055,71.7272338867
675,131.1260986328,71.7774658203
676,131.3223266602,71.8276977539
677,131.5185546875,71.8779296875
678,131.7147827148,71.9281616211
679,131.9110107422,71.9783935547
680,132.1072387695,72.0286254883
681,132.3034667969,72.0788574219
682,132.5227661133,72.1290893555
683,132.7420654297,72.2654418945
684,132.9613647461,72.4017944336
685,133.1806640625,72.5381469727
686,133.3999633789,72.6744995117
687,133.6192626953,72.8108520508
688,133.8385620117,72.9472045898
689,134.0578613281,73.0835571289
690,134.2771606445,73.2199096680
691,134.4964599609,73.3562622070
692,134.7157592773,73.4926147461
693,134.9350585938,73.6289672852
694,135.1543579102,73.7653198242
695,135.3736572266,73.9016723633
696,135.5929565430,74.0380249023
697,135.8122558594,74.1743774414
698,136.0315551758,74.3179321289
699,136.2508544922,74.4614868164
700,136.4701538086,74.6050415039
701,136.6894531250,74.7485961914
702,136.9087524414,74.8921508789
703,137.1280517578,75.0357055664
704,137.3473510742,75.1792602539
705,137.5666503906,75.3228149414
706,137.7859497070,75.4663696289
707,138.0052490234,75.6099243164
708,138.1910400391,75.7534790039
709,138.2141113281,75.8970336914
710,138.2371826172,76.0405883789
711,138.2602539063,76.1841430664
712,138.2833251953,76.3204956055
713,138.3063964844,76.4568481445
714,138.3294677734,76.5932006836
715,138.3525390625,76.7295532227
716,138.3756103516,76.8659057617
717,138.4102172852,77.0022583008
718,138.4448242188,77.1386108398
719,138.4794311523,77.2749633789
720,138.5140380859,77.4113159180
721,138.5486450195,77.5476684570
722,138.5832519531,77.6840209961
723,138.6178588867,77.8203735352
724,138.6524658203,77.9567260742
725,138.6870727539,78.0930786133
726,138.7101440430,78.2294311523
727,138.7332153320,78.3657836914
728,138.7562866211,78.5021362305
729,138.7793579102,78.6384887695
730,138.8024291992,78.7748413086
731,138.8255004883,78.9111938477
732,138.8485717773,79.0475463867
733,138.8716430664,79.1838989258
734,138.8947143555,79.3202514648
735,138.9177856445,79.4566040039
736,138.9408569336,79.5929565430
737,138.9639282227,79.7293090820
738,138.9869995117,79.8656616211
739,139.0100708008,80.0020141602
740,139.0331420898,80.1455688477
741,139.0562133789,80.2891235352
742,139.0792846680,80.4326782227
743,139.1023559570,80.5762329102
744,139.1023559570,80.7197875977
745,139.1023559570,80.8633422852
746,139.1023559570,81.0068969727
747,139.1023559570,81.1504516602
748,139.1023559570,81.2940063477
749,139.1043701172,81.4375610352
750,139.1271362305,81.5811157227
751,139.1499023438,81.7246704102
752,139.1726684570,81.8682250977
753,139.1943359375,82.0117797852
754,139.1943359375,82.1553344727
755,139.1943359375,82.3060302734
756,139.1943359375,82.4567260742
757,139.1943359375,82.6074218750
758,139.1943359375,82.7581176758
759,139.1943359375,82.9088134766
760,139.1943359375,83.0595092773
761,139.1943359375,83.2102050781
762,139.1829223633,83.3609008789
763,139.1715087891,83.5115966797
764,139.1600952148,83.6622924805
765,139.1486816406,83.8129882813
766,139.1372680664,83.9636840820
767,139.1258544922,84.1143798828
768,139.1144409180,84.2650756836
769,139.1030273438,84.4086303711
770,139.1107788086,84.5521850586
771,139.1329956055,84.6957397461
772,139.1329956055,84.8392944336
773,139.1428833008,84.9828491211
774,139.1580200195,85.1264038086
775,139.1580200195,85.2699584961
776,139.1580200195,85.4135131836
777,139.1580200195,85.5570678711
778,139.1580200195,85.7006225586
779,139.1580200195,85.8441772461
780,139.1580200195,85.9877319336
781,139.1580200195,86.1312866211
782,139.2177124023,86.2748413086
783,139.2984619141,86.4183959961
784,139.3792114258,86.5619506836
785,139.4599609375,86.7055053711
786,139.5407104492,86.8490600586
787,139.6214599609,86.9926147461
788,139.7138061523,87.1361694336
789,139.8061523438,87.2797241211
790,139.8984985352,87.4232788086
791,139.9908447266,87.5668334961
792,140.0831909180,87.7103881836
793,140.1755371094,87.8539428711
794,140.2678833008,87.9974975586
795,140.3602294922,88.1410522461
796,140.4525756836,88.2846069336
797,140.5333251953,88.4310302734
798,140.6140747070,88.5817260742
799,140.6948242188,88.7324218750
800,140.7755737305,88.8831176758
801,140.8563232422,89.0338134766
802,140.9370727539,89.1845092773
803,141.0178222656,89.3352050781
804,141.0985717773,89.4859008789
805,141.1793212891,89.6365966797
806,141.2600708008,89.7872924805
807,141.3408203125,89.9379882813
808,141.4215698242,90.0886840820
809,141.5023193359,90.2393798828
810,141.5830688477,90.3900756836
811,141.6638183594,90.5407714844
812,141.7445678711,90.6842651367
813,141.8253173828,90.8277587891
814,141.9060668945,90.9712524414
815,142.1253051758,91.1147460938
816,142.3445434570,91.2582397461
817,142.5637817383,91.4017333984
818,142.7830200195,91.5452270508
819,143.0022583008,91.6887207031
820,143.2214965820,91.8322143555
821,143.4407348633,91.9757080078
822,143.6599731445,92.1192016602
823,143.8792114258,92.2626953125
824,144.1099853516,92.4061889648
825,144.3407592773,92.5496826172
826,144.5715332031,92.6931762695
827,144.8023071289,92.8366699219
828,145.0330810547,92.9801635742
829,145.2638549805,93.1236572266
830,145.4946289063,93.2671508789
831,145.7254028320,93.4106445313
832,145.9561767578,93.5541381836
833,146.1754150391,93.6976318359
834,146.3946533203,93.8411254883
835,146.6138916016,93.9846191406
836,146.8331298828,94.1281127930
837,147.0523681641,94.2716064453
838,147.2716064453,94.4151000977
839,147.4908447266,94.5585937500
840,147.7100830078,94.7020874023
841,147.9293212891,94.8527832031
842,148.1485595703,95.0034790039
843,148.3677978516,95.1541748047
844,148.5870361328,95.3048706055
845,148.8062744141,95.4555664063
846,149.0255126953,95.6062622070
847,149.2447509766,95.7569580078
848,149.4639892578,95.9076538086
849,149.6832275391,96.0583496094
850,149.9140014648,96.2090454102
851,150.1447753906,96.3597412109
852,150.3755493164,96.5104370117
853,150.6063232422,96.6611328125
854,150.8370971680,96.8118286133
855,151.0678710938,96.9553222656
856,151.2986450195,97.0988159180
857,151.5294189453,97.2423095703
858,151.7601928711,97.3858032227
859,152.0025024414,97.5292968750
860,152.2448120117,97.6727905273
861,152.4871215820,97.8162841797
862,152.7294311523,97.9597778320
863,152.9717407227,98.1032714844
864,153.2140502930,98.2467651367
865,153.4563598633,98.3902587891
866,153.6986694336,98.5337524414
867,153.9409790039,98.6772460938
868,154.1717529297,98.8207397461
869,154.4025268555,98.9642333984
870,154.6333007813,99.1077270508
871,154.8640747070,99.2512207031
872,155.0948486328,99.3947143555
873,155.3256225586,99.5382080078
