index,value0,value1
105,7.0515136719,2.7634887695
106,7.1611328125,2.7885742188
107,7.2707519531,2.8136596680
108,7.3803710938,2.8387451172
109,7.4899902344,2.8638305664
110,7.5996093750,2.8889160156
111,7.7092285156,2.9140014648
112,7.8188476563,2.9390869141
113,7.9284667969,3.0072631836
114,8.0380859375,3.0754394531
115,8.1477050781,3.1436157227
116,8.2573242188,3.2117919922
117,8.3669433594,3.2799682617
118,8.4765625000,3.3481445313
119,8.5861816406,3.4163208008
120,8.6958007813,3.4844970703
121,8.8054199219,3.5526733398
122,8.9150390625,3.6208496094
123,9.0246582031,3.6890258789
124,9.1342773438,3.7572021484
125,9.2438964844,3.8253784180
126,9.3535156250,3.8935546875
127,9.4631347656,3.9617309570
128,9.5727539063,4.0299072266
129,9.6823730469,4.0980834961
130,9.7919921875,4.1662597656
131,9.9016113281,4.2344360352
132,10.0112304688,4.3026123047
133,10.1208496094,4.3707885742
134,10.2304687500,4.4389648438
135,10.3400878906,4.5071411133
136,10.4497070313,4.5753173828
137,10.5593261719,4.6434936523
138,10.6689453125,4.7116699219
139,10.7785644531,4.7798461914
140,10.8939819336,4.8480224609
141,11.0093994141,4.9197998047
142,11.1248168945,4.9915771484
143,11.2402343750,5.0633544922
144,11.3556518555,5.1351318359
145,11.4710693359,5.2069091797
146,11.5864868164,5.2786865234
147,11.7019042969,5.3504638672
148,11.8173217773,5.4222412109
149,11.9327392578,5.4940185547
150,12.0481567383,5.5657958984
151,12.1635742188,5.6375732422
152,12.2789916992,5.7093505859
153,12.3944091797,5.7811279297
154,12.5098266602,5.8529052734
155,12.6252441406,5.9246826172
156,12.7406616211,5.9964599609
157,12.8560791016,6.0682373047
158,12.9772949219,6.1400146484
159,13.0985107422,6.2117919922
160,13.2197265625,6.2835693359
161,13.3409423828,6.3553466797
162,13.4621582031,6.4271240234
163,13.5833740234,6.4989013672
164,13.7045898438,6.5706787109
165,13.8258056641,6.6424560547
166,13.9470214844,6.7142333984
167,14.0682373047,6.7860107422
168,14.1894531250,6.8577880859
169,14.3106689453,6.9295654297
170,14.4318847656,6.9977416992
171,14.5531005859,7.0659179688
172,14.6743164063,7.1340942383
173,14.7955322266,7.2022705078
174,14.9167480469,7.2704467773
175,15.0379638672,7.3386230469
176,15.1533813477,7.4067993164
177,15.2687988281,7.4749755859
178,15.3842163086,7.5431518555
179,15.4996337891,7.6113281250
180,15.6150512695,7.6795043945
181,15.7304687500,7.7476806641
182,15.8458862305,7.8158569336
183,15.9613037109,7.8840332031
184,16.0767211914,7.9522094727
185,16.1921386719,8.0203857422
186,16.3075561523,8.0885620117
187,16.4229736328,8.1567382813
188,16.5383911133,8.2249145508
189,16.6538085938,8.2930908203
190,16.7692260742,8.3612670898
191,16.8846435547,8.4294433594
192,17.0000610352,8.4976196289
193,17.1154785156,8.5657958984
194,17.2308959961,8.6339721680
195,17.3463134766,8.7021484375
196,17.4617309570,8.7703247070
197,17.5771484375,8.8385009766
198,17.6925659180,8.9066772461
199,17.8079833984,8.9748535156
200,17.9234008789,9.0430297852
201,18.0388183594,9.1112060547
202,18.1542358398,9.1793823242
203,18.2696533203,9.2475585938
204,18.3850708008,9.3157348633
205,18.5004882813,9.3839111328
206,18.6159057617,9.4520874023
207,18.7313232422,9.5202636719
208,18.8467407227,9.5884399414
209,18.9621582031,9.6566162109
210,19.0775756836,9.7247924805
211,19.1987915039,9.7929687500
212,19.3200073242,9.8611450195
213,19.4412231445,9.9293212891
214,19.5624389648,9.9974975586
215,19.6836547852,10.0656738281
216,19.8048706055,10.1338500977
217,19.9260864258,10.2020263672
218,20.0473022461,10.2702026367
219,20.1685180664,10.3383789063
220,20.2897338867,10.4065551758
221,20.4109497070,10.4747314453
222,20.5321655273,10.5429077148
223,20.6533813477,10.6110839844
224,20.7745971680,10.6792602539
225,20.8958129883,10.7474365234
226,21.0170288086,10.8156127930
227,21.1382446289,10.8873901367
228,21.2594604492,10.9591674805
229,21.3748779297,11.0309448242
230,21.4902954102,11.1027221680
231,21.6057128906,11.1744995117
232,21.7211303711,11.2462768555
233,21.8365478516,11.3180541992
234,21.9519653320,11.3898315430
235,22.0673828125,11.4616088867
236,22.1828002930,11.5333862305
237,22.2982177734,11.6051635742
238,22.4136352539,11.6769409180
239,22.5290527344,11.7487182617
240,22.6444702148,11.8204956055
241,22.7598876953,11.8922729492
242,22.8753051758,11.9640502930
243,22.9907226563,12.0358276367
244,23.1061401367,12.1076049805
245,23.2215576172,12.1793823242
246,23.3369750977,12.2511596680
247,23.4523925781,12.3229370117
248,23.5678100586,12.3947143555
249,23.6832275391,12.4664916992
250,23.7986450195,12.5382690430
251,23.9140625000,12.6100463867
252,24.0294799805,12.6818237305
253,24.1448974609,12.7536010742
254,24.2603149414,12.8253784180
255,24.3757324219,12.9006958008
256,24.4911499023,12.9760131836
257,24.6065673828,13.0513305664
258,24.7219848633,13.1266479492
259,24.8374023438,13.2019653320
260,24.9528198242,13.2772827148
261,25.0682373047,13.3526000977
262,25.1836547852,13.4279174805
263,25.2990722656,13.5032348633
264,25.4202880859,13.5785522461
265,25.5415039063,13.6538696289
266,25.6627197266,13.7291870117
267,25.7839355469,13.8045043945
268,25.9051513672,13.8798217773
269,26.0263671875,13.9551391602
270,26.1475830078,14.0304565430
271,26.2687988281,14.1057739258
272,26.3900146484,14.1810913086
273,26.5112304688,14.2564086914
274,26.6324462891,14.3317260742
275,26.7536621094,14.4070434570
276,26.8748779297,14.4823608398
277,26.9960937500,14.5576782227
278,27.1173095703,14.6329956055
279,27.2385253906,14.7083129883
280,27.3597412109,14.7836303711
281,27.4809570313,14.8589477539
282,27.5963745117,14.9342651367
283,27.7117919922,15.0095825195
284,27.8272094727,15.0813598633
285,27.9426269531,15.1531372070
286,28.0580444336,15.2249145508
287,28.1734619141,15.2966918945
288,28.2888793945,15.3684692383
289,28.4042968750,15.4402465820
290,28.5197143555,15.5120239258
291,28.6351318359,15.5838012695
292,28.7505493164,15.6555786133
293,28.8659667969,15.7273559570
294,28.9813842773,15.7991333008
295,29.0968017578,15.8709106445
296,29.2122192383,15.9426879883
297,29.3276367188,16.0144653320
298,29.4430541992,16.0862426758
299,29.5584716797,16.1580200195
300,29.6738891602,16.2297973633
301,29.7893066406,16.3015747070
302,29.9047241211,16.3733520508
303,30.0201416016,16.4451293945
304,30.1355590820,16.5169067383
305,30.2509765625,16.5886840820
306,30.3663940430,16.6604614258
307,30.4818115234,16.7322387695
308,30.5972290039,16.8040161133
309,30.7126464844,16.8757934570
310,30.8280639648,16.9475708008
311,30.9434814453,17.0193481445
312,31.0588989258,17.0911254883
313,31.1743164063,17.1629028320
314,31.2897338867,17.2346801758
315,31.4051513672,17.3064575195
316,31.5205688477,17.3782348633
317,31.6359863281,17.4500122070
318,31.7456054688,17.5217895508
319,31.8552246094,17.5935668945
320,31.9648437500,17.6653442383
321,32.0744628906,17.7371215820
322,32.1840820313,17.8088989258
323,32.2937011719,17.8806762695
324,32.4033203125,17.9524536133
325,32.5129394531,18.0242309570
326,32.6225585938,18.0960083008
327,32.7321777344,18.1677856445
328,32.8417968750,18.2395629883
329,32.9514160156,18.3113403320
330,33.0610351563,18.3831176758
331,33.1706542969,18.4548950195
332,33.2802734375,18.5266723633
333,33.3898925781,18.5984497070
334,33.4995117188,18.6702270508
335,33.6149291992,18.7420043945
336,33.7303466797,18.8137817383
337,33.8457641602,18.8855590820
338,33.9611816406,18.9573364258
339,34.0765991211,19.0291137695
340,34.1920166016,19.1008911133
341,34.3074340820,19.1762084961
342,34.4228515625,19.2515258789
343,34.5382690430,19.3268432617
344,34.6536865234,19.4021606445
345,34.7691040039,19.4774780273
346,34.8845214844,19.5527954102
347,34.9999389648,19.6281127930
348,35.1153564453,19.7034301758
349,35.2307739258,19.7787475586
350,35.3461914063,19.8540649414
351,35.4616088867,19.9293823242
352,35.5770263672,20.0046997070
353,35.6924438477,20.0800170898
354,35.8078613281,20.1553344727
355,35.9232788086,20.2306518555
356,36.0386962891,20.3059692383
357,36.1541137695,20.3812866211
358,36.2695312500,20.4566040039
359,36.3849487305,20.5319213867
360,36.5003662109,20.6072387695
361,36.6157836914,20.6825561523
362,36.7312011719,20.7578735352
363,36.8466186523,20.8331909180
364,36.9620361328,20.9085083008
365,37.0774536133,20.9838256836
366,37.1928710938,21.0591430664
367,37.3082885742,21.1344604492
368,37.4237060547,21.2097778320
369,37.5391235352,21.2815551758
370,37.6545410156,21.3533325195
371,37.7699584961,21.4251098633
372,37.8853759766,21.4968872070
373,38.0007934570,21.5686645508
374,38.1162109375,21.6404418945
375,38.2316284180,21.7122192383
376,38.3470458984,21.7839965820
377,38.4624633789,21.8557739258
378,38.5778808594,21.9275512695
379,38.6932983398,21.9993286133
380,38.8087158203,22.0711059570
381,38.9241333008,22.1428833008
382,39.0395507813,22.2146606445
383,39.1549682617,22.2864379883
384,39.2703857422,22.3582153320
385,39.3858032227,22.4299926758
386,39.5012207031,22.5017700195
387,39.6166381836,22.5735473633
388,39.7320556641,22.6453247070
389,39.8474731445,22.7171020508
390,39.9628906250,22.7888793945
391,40.0783081055,22.8606567383
392,40.1937255859,22.9324340820
393,40.3091430664,23.0042114258
394,40.4245605469,23.0759887695
395,40.5399780273,23.1477661133
396,40.6553955078,23.2195434570
397,40.7708129883,23.2913208008
398,40.8862304688,23.3630981445
399,41.0016479492,23.4348754883
400,41.1170654297,23.5066528320
401,41.2324829102,23.5784301758
402,41.3479003906,23.6502075195
403,41.4633178711,23.7219848633
404,41.5787353516,23.7937622070
405,41.6941528320,23.8655395508
406,41.8095703125,23.9373168945
407,41.9249877930,24.0090942383
408,42.0404052734,24.0808715820
409,42.1558227539,24.1526489258
410,42.2712402344,24.2244262695
411,42.3866577148,24.2962036133
412,42.5020751953,24.3679809570
413,42.6174926758,24.4397583008
414,42.7329101563,24.5115356445
415,42.8483276367,24.5833129883
416,42.9637451172,24.6550903320
417,43.0791625977,24.7268676758
418,43.1945800781,24.7986450195
419,43.3099975586,24.8704223633
420,43.4254150391,24.9421997070
421,43.5408325195,25.0139770508
422,43.6562500000,25.0857543945
423,43.7716674805,25.1575317383
424,43.9044189453,25.2293090820
425,44.0371704102,25.3010864258
426,44.1699218750,25.3764038086
427,44.3026733398,25.4517211914
428,44.4354248047,25.5270385742
429,44.5681762695,25.6023559570
430,44.7009277344,25.6776733398
431,44.8336791992,25.7529907227
432,44.9664306641,25.8283081055
433,45.0991821289,25.9036254883
434,45.2319335938,25.9789428711
435,45.3646850586,26.0542602539
436,45.4974365234,26.1295776367
437,45.6301879883,26.2048950195
438,45.7629394531,26.2802124023
439,45.8956909180,26.3555297852
440,46.0284423828,26.4308471680
441,46.1611938477,26.5061645508
442,46.2996826172,26.5814819336
443,46.4381713867,26.6567993164
444,46.5766601563,26.7321166992
445,46.7151489258,26.8074340820
446,46.8536376953,26.8827514648
447,46.9921264648,26.9580688477
448,47.1306152344,27.0333862305
449,47.2691040039,27.1087036133
450,47.4075927734,27.1840209961
451,47.5460815430,27.2593383789
452,47.6845703125,27.3346557617
453,47.8230590820,27.4099731445
454,47.9615478516,27.4852905273
455,48.1000366211,27.5570678711
456,48.2385253906,27.6288452148
457,48.3770141602,27.7006225586
458,48.5155029297,27.7723999023
459,48.6482543945,27.8441772461
460,48.7810058594,27.9159545898
461,48.9137573242,27.9877319336
462,49.0465087891,28.0595092773
463,49.1792602539,28.1312866211
464,49.3120117188,28.2030639648
465,49.4447631836,28.2748413086
466,49.5775146484,28.3466186523
467,49.7102661133,28.4183959961
468,49.8430175781,28.4901733398
469,49.9757690430,28.5619506836
470,50.1085205078,28.6337280273
471,50.2412719727,28.7055053711
472,50.3740234375,28.7772827148
473,50.5067749023,28.8490600586
474,50.6395263672,28.9208374023
475,50.7722778320,28.9926147461
476,50.9050292969,29.0643920898
477,51.0377807617,29.1361694336
478,51.1705322266,29.2079467773
479,51.3032836914,29.2797241211
480,51.4360351563,29.3515014648
481,51.5687866211,29.4232788086
482,51.7015380859,29.4950561523
483,51.8342895508,29.5668334961
484,51.9670410156,29.6386108398
485,52.0997924805,29.7103881836
486,52.2325439453,29.7821655273
487,52.3652954102,29.8539428711
488,52.4980468750,29.9257202148
489,52.6307983398,29.9974975586
490,52.7635498047,30.0692749023
491,52.8963012695,30.1410522461
492,53.0290527344,30.2128295898
493,53.1618041992,30.2846069336
494,53.2945556641,30.3563842773
495,53.4041748047,30.4281616211
496,53.5137939453,30.4999389648
497,53.6234130859,30.5717163086
498,53.7330322266,30.6434936523
