index,value0,value1
105,851.1054687500,869.3939819336
106,850.8746337891,869.2576904297
107,850.6322631836,869.1213989258
108,850.3898925781,868.9851074219
109,850.1475219727,868.8488159180
110,849.9051513672,868.7125244141
111,849.6627807617,868.5762329102
112,849.4204101562,868.4399414062
113,849.1780395508,868.3036499023
114,848.9356689453,868.1673583984
115,848.6932983398,868.0238647461
116,848.4624633789,867.8803710938
117,848.2316284180,867.7368774414
118,848.0007934570,867.5933837891
119,847.7699584961,867.4498901367
120,847.5391235352,867.3063964844
121,847.3082885742,867.1629028320
122,847.0774536133,867.0194091797
123,846.8466186523,866.8759155273
124,846.6157836914,866.7324218750
125,846.3849487305,866.5889282227
126,846.1541137695,866.4454345703
127,845.9232788086,866.3019409180
128,845.6924438477,866.1584472656
129,845.4616088867,866.0077514648
130,845.2307739258,865.8570556641
131,844.9999389648,865.7063598633
132,844.7691040039,865.5556640625
133,844.5267333984,865.4049682617
134,844.2843627930,865.2542724609
135,844.0419921875,865.1035766602
136,843.7996215820,864.9528808594
137,843.5572509766,864.8021850586
138,843.3148803711,864.6514892578
139,843.0725097656,864.5007934570
140,842.8301391602,864.3500976562
141,842.5877685547,864.1994018555
142,842.3569335938,864.0487060547
143,842.1260986328,863.9052124023
144,841.8952636719,863.7617187500
145,841.6644287109,863.6182250977
146,841.4335937500,863.4747314453
147,841.2027587891,863.3312377930
148,840.9719238281,863.1877441406
149,840.7410888672,863.0442504883
150,840.5102539062,862.9007568359
151,840.2794189453,862.7572631836
152,840.0485839844,862.6137695312
153,839.8177490234,862.4702758789
154,839.5869140625,862.3267822266
155,839.3560791016,862.1832885742
156,839.1252441406,862.0397949219
157,838.8944091797,861.8963012695
158,838.6635742188,861.7528076172
159,838.4327392578,861.6093139648
160,838.2134399414,861.4658203125
161,837.9941406250,861.3223266602
162,837.7748413086,861.1788330078
163,837.5555419922,861.0353393555
164,837.3362426758,860.8918457031
165,837.1169433594,860.7483520508
166,836.8976440430,860.6048583984
167,836.6783447266,860.4613647461
168,836.4590454102,860.3178710938
169,836.2282104492,860.1743774414
170,835.9973754883,860.0308837891
171,835.7665405273,859.8873901367
172,835.5357055664,859.7366943359
173,835.3048706055,859.5859985352
174,835.0740356445,859.4353027344
175,834.8432006836,859.2846069336
176,834.6123657227,859.1339111328
177,834.3815307617,858.9832153320
178,834.1506958008,858.8325195312
179,833.9198608398,858.6818237305
180,833.6890258789,858.5311279297
181,833.4581909180,858.3804321289
182,833.2273559570,858.2297363281
183,832.9965209961,858.0790405273
184,832.7656860352,857.9283447266
185,832.5348510742,857.7776489258
186,832.3040161133,857.6341552734
187,832.0731811523,857.4906616211
188,831.8423461914,857.3471679688
189,831.6115112305,857.2036743164
190,831.3806762695,857.0601806641
191,831.1498413086,856.9166870117
192,830.9190063477,856.7731933594
193,830.6881713867,856.6296997070
194,830.4573364258,856.4862060547
195,830.2265014648,856.3427124023
196,829.9956665039,856.1992187500
197,829.7648315430,856.0557250977
198,829.5339965820,855.9122314453
199,829.3031616211,855.7687377930
200,829.0723266602,855.6252441406
201,828.8414916992,855.4817504883
202,828.6106567383,855.3382568359
203,828.3798217773,855.1947631836
204,828.1489868164,855.0512695312
205,827.9181518555,854.9077758789
206,827.6873168945,854.7642822266
207,827.4564819336,854.6207885742
208,827.2256469727,854.4772949219
209,826.9948120117,854.3338012695
210,826.7639770508,854.1903076172
211,826.5331420898,854.0468139648
212,826.3023071289,853.9033203125
213,826.0368652344,853.7598266602
214,825.7714233398,853.6091308594
215,825.5059814453,853.4584350586
216,825.2405395508,853.3077392578
217,824.9750976562,853.1570434570
218,824.7096557617,853.0063476562
219,824.4442138672,852.8556518555
220,824.1787719727,852.7049560547
221,823.9133300781,852.5542602539
222,823.6362915039,852.4035644531
223,823.3592529297,852.2528686523
224,823.0822143555,852.1021728516
225,822.8051757812,851.9514770508
226,822.5281372070,851.8007812500
227,822.2510986328,851.6500854492
228,821.9740600586,851.4993896484
229,821.6970214844,851.3558959961
230,821.4199829102,851.2124023438
231,821.1545410156,851.0689086914
232,820.8890991211,850.9254150391
233,820.6236572266,850.7819213867
234,820.3582153320,850.6384277344
235,820.0927734375,850.4949340820
236,819.8273315430,850.3514404297
237,819.5618896484,850.2079467773
238,819.2964477539,850.0644531250
239,819.0310058594,849.9209594727
240,818.7655639648,849.7774658203
241,818.5001220703,849.6339721680
242,818.2346801758,849.4904785156
243,817.9692382812,849.3469848633
244,817.7037963867,849.2034912109
245,817.4383544922,849.0599975586
246,817.1729125977,848.9165039062
247,816.9074707031,848.7730102539
248,816.6420288086,848.6295166016
249,816.4227294922,848.4860229492
250,816.2034301758,848.3425292969
251,815.9841308594,848.1990356445
252,815.7648315430,848.0555419922
253,815.5455322266,847.9120483398
254,815.3262329102,847.7685546875
255,815.1069335938,847.6250610352
256,814.8876342773,847.4815673828
257,814.6683349609,847.3452758789
258,814.4490356445,847.2089843750
259,814.2297363281,847.0726928711
260,814.0104370117,846.9364013672
261,813.7911376953,846.8001098633
262,813.5718383789,846.6638183594
263,813.3525390625,846.5275268555
264,813.1332397461,846.3912353516
265,812.9139404297,846.2549438477
266,812.6946411133,846.1186523438
267,812.4753417969,845.9823608398
268,812.2560424805,845.8460693359
269,812.0367431641,845.7097778320
270,811.8174438477,845.5734863281
271,811.5981445312,845.4299926758
272,811.3788452148,845.2864990234
273,811.1595458984,845.1430053711
274,810.9402465820,844.9995117188
275,810.7209472656,844.8560180664
276,810.5016479492,844.7125244141
277,810.2823486328,844.5690307617
278,810.0630493164,844.4255371094
279,809.8437500000,844.2820434570
280,809.6244506836,844.1385498047
281,809.4051513672,843.9950561523
282,809.1858520508,843.8515625000
283,808.9665527344,843.7080688477
284,808.7703247070,843.5645751953
285,808.5740966797,843.4210815430
286,808.3778686523,843.2775878906
287,808.1816406250,843.1340942383
288,807.9854125977,842.9906005859
289,807.7891845703,842.8471069336
290,807.5929565430,842.7036132812
291,807.3967285156,842.5601196289
292,807.2005004883,842.4166259766
293,806.9812011719,842.2731323242
294,806.7619018555,842.1296386719
295,806.5426025391,841.9861450195
296,806.3233032227,841.8426513672
297,806.1040039062,841.6991577148
298,805.8847045898,841.5556640625
299,805.6654052734,841.4121704102
300,805.4461059570,841.2686767578
301,805.2268066406,841.1251831055
302,805.0075073242,840.9816894531
303,804.7882080078,840.8381958008
304,804.5689086914,840.6947021484
305,804.3496093750,840.5512084961
306,804.1303100586,840.4077148438
307,803.9110107422,840.2642211914
308,803.6917114258,840.1207275391
309,803.4724121094,839.9772338867
310,803.2531127930,839.8337402344
311,803.0338134766,839.6902465820
312,802.8145141602,839.5467529297
313,802.5952148438,839.4032592773
314,802.3759155273,839.2597656250
315,802.1566162109,839.1162719727
316,801.9373168945,838.9727783203
317,801.7180175781,838.8292846680
318,801.4987182617,838.6857910156
319,801.2799682617,838.5422973633
320,801.2568969727,838.3988037109
321,801.2338256836,838.2553100586
322,801.2107543945,838.1118164062
323,801.1876831055,837.9683227539
324,801.1646118164,837.8248291016
325,801.1415405273,837.6813354492
326,801.1184692383,837.5378417969
327,801.0953979492,837.3943481445
328,801.0607910156,837.2508544922
329,801.0261840820,837.1073608398
330,800.9915771484,836.9638671875
331,800.9569702148,836.8203735352
332,800.9223632812,836.6768798828
333,800.8877563477,836.5333862305
334,800.8531494141,836.3898925781
335,800.8185424805,836.2463989258
336,800.7839355469,836.1029052734
337,800.7608642578,835.9594116211
338,800.7377929688,835.8159179688
339,800.7147216797,835.6724243164
340,800.6916503906,835.5289306641
341,800.6685791016,835.3854370117
342,800.6455078125,835.2419433594
343,800.6224365234,835.0769042969
344,800.5993652344,834.9118652344
345,800.5762939453,834.7468261719
346,800.5532226562,834.5817871094
347,800.5301513672,834.4167480469
348,800.5070800781,834.2517089844
349,800.4840087891,834.0866699219
350,800.4609375000,833.9216308594
351,800.4378662109,833.7565917969
352,800.4147949219,833.5915527344
353,800.3917236328,833.4265136719
354,800.3686523438,833.2614746094
355,800.3686523438,833.0964355469
356,800.3661499023,832.9313964844
357,800.3432617188,832.7592163086
358,800.3432617188,832.5870361328
359,800.3424072266,832.4148559570
360,800.3424072266,832.2426757812
361,800.3424072266,832.0704956055
362,800.3424072266,831.8983154297
363,800.3424072266,831.7261352539
364,800.3424072266,831.5539550781
365,800.3424072266,831.3817749023
366,800.3424072266,831.2095947266
367,800.3314208984,831.0374145508
368,800.3314208984,830.8652343750
369,800.3314208984,830.6930541992
370,800.3314208984,830.5208740234
371,800.3314208984,830.3558349609
372,800.3314208984,830.1907958984
373,800.3314208984,830.0257568359
374,800.3314208984,829.8607177734
375,800.3314208984,829.6956787109
376,800.3314208984,829.5306396484
377,800.3392333984,829.3656005859
378,800.3477783203,829.2005615234
379,800.3470458984,829.0355224609
380,800.3470458984,828.8704833984
381,800.3470458984,828.7054443359
382,800.3470458984,828.5404052734
383,800.3470458984,828.3753662109
384,800.3470458984,828.2103271484
385,800.3470458984,828.0452880859
386,800.3470458984,827.8802490234
387,800.3392944336,827.7152099609
388,800.3182373047,827.5501708984
389,800.3168334961,827.3851318359
390,800.3168334961,827.2200927734
391,800.3168334961,827.0550537109
392,800.3168334961,826.8900146484
393,800.2530517578,826.7249755859
394,800.1722412109,826.5599365234
395,800.0914306641,826.3948974609
396,800.0106201172,826.2298583984
397,799.9298095703,826.0648193359
398,799.8489990234,825.8997802734
399,799.7566528320,825.7443847656
400,799.6643066406,825.6080322266
401,799.5719604492,825.4716796875
402,799.4796142578,825.3353271484
403,799.3872680664,825.1989746094
404,799.2949218750,825.0626220703
405,799.2025756836,824.9262695312
406,799.1102294922,824.7899169922
407,799.0178833008,824.6535644531
408,798.9370727539,824.5172119141
409,798.8562622070,824.3808593750
410,798.7754516602,824.2445068359
411,798.6946411133,824.1081542969
412,798.6138305664,823.9718017578
413,798.5330200195,823.8354492188
414,798.4522094727,823.6990966797
415,798.3713989258,823.5627441406
416,798.2905883789,823.4263916016
417,798.2097778320,823.2900390625
418,798.1289672852,823.1536865234
419,798.0481567383,823.0173339844
420,797.9673461914,822.8809814453
421,797.8865356445,822.7446289062
422,797.8057250977,822.6082763672
423,797.7249145508,822.4719238281
424,797.6441040039,822.3355712891
425,797.5632934570,822.1992187500
426,797.3439941406,822.0628662109
427,797.1246948242,821.9265136719
428,796.9053955078,821.7901611328
429,796.6860961914,821.6538085938
430,796.4667968750,821.5174560547
431,796.2474975586,821.3811035156
432,796.0281982422,821.2447509766
433,795.8088989258,821.1083984375
434,795.5895996094,820.9720458984
435,795.3587646484,820.8356933594
436,795.1279296875,820.6993408203
437,794.8970947266,820.5629882812
438,794.6662597656,820.4266357422
439,794.4354248047,820.2902832031
440,794.2045898438,820.1539306641
441,793.9737548828,820.0175781250
442,793.7429199219,819.8812255859
443,793.5120849609,819.7448730469
444,793.2927856445,819.6085205078
445,793.0734863281,819.4721679688
446,792.8541870117,819.3358154297
447,792.6348876953,819.1994628906
448,792.4155883789,819.0631103516
449,792.1962890625,818.9267578125
450,791.9769897461,818.7904052734
451,791.7576904297,818.6540527344
452,791.5383911133,818.5177001953
453,791.3190917969,818.3813476562
454,791.0997924805,818.2449951172
455,790.8804931641,818.1086425781
456,790.6611938477,817.9866333008
457,790.4418945312,817.8646240234
458,790.2225952148,817.7426147461
459,790.0032958984,817.6206054688
460,789.7839965820,817.4985961914
461,789.5531616211,817.3765869141
462,789.3223266602,817.2545776367
463,789.0914916992,817.1325683594
464,788.8606567383,817.0105590820
465,788.6298217773,816.8885498047
466,788.3989868164,816.7665405273
467,788.1681518555,816.6445312500
468,787.9373168945,816.5225219727
469,787.7064819336,816.4005126953
470,787.4641113281,816.2785034180
471,787.2217407227,816.1421508789
472,786.9793701172,816.0057983398
473,786.7369995117,815.8694458008
474,786.4946289062,815.7330932617
475,786.2522583008,815.5967407227
476,786.0098876953,815.4603881836
477,785.7675170898,815.3240356445
478,785.5251464844,815.1876831055
479,785.2943115234,815.0513305664
480,785.0634765625,814.9149780273
481,784.8326416016,814.7786254883
482,784.6018066406,814.6422729492
483,784.3709716797,814.5059204102
484,784.1401367188,814.3695678711
485,783.9093017578,814.2332153320
486,783.6784667969,814.0968627930
487,783.4476318359,813.9605102539
488,783.2167968750,813.8241577148
489,782.9859619141,813.6878051758
490,782.7551269531,813.5514526367
491,782.5242919922,813.4151000977
492,782.2934570312,813.2787475586
493,782.0626220703,813.1423950195
494,781.8317871094,813.0060424805
495,781.6009521484,812.8696899414
496,781.3701171875,812.7333374023
497,781.1277465820,812.5969848633
498,780.8853759766,812.4606323242
499,780.6430053711,812.3242797852
500,780.4006347656,812.1879272461
501,780.1582641602,812.0515747070
502,779.9158935547,811.9152221680
503,779.6735229492,811.7788696289
504,779.4311523438,811.6425170898
505,779.1887817383,811.5061645508
506,778.9579467773,811.3698120117
507,778.7271118164,811.2334594727
508,778.4962768555,811.0971069336
509,778.2654418945,810.9607543945
510,778.0346069336,810.8244018555
511,777.8037719727,810.6880493164
512,777.5729370117,810.5516967773
513,777.3421020508,810.5373535156
514,777.1112670898,810.5230102539
515,776.8804321289,810.5086669922
516,776.6495971680,810.4943237305
517,776.4187622070,810.4799804688
518,776.1879272461,810.4656372070
519,775.9570922852,810.4512939453
520,775.7262573242,810.4369506836
521,775.4954223633,810.4226074219
522,775.2645874023,810.4082641602
523,775.0222167969,810.3939208984
524,774.7798461914,810.3795776367
525,774.5374755859,810.3652343750
526,774.2951049805,810.3508911133
527,774.0527343750,810.3365478516
528,773.8103637695,810.3150024414
529,773.5679931641,810.2934570312
530,773.3256225586,810.2719116211
531,773.0832519531,810.2503662109
532,772.8524169922,810.2288208008
533,772.6215820312,810.2072753906
534,772.3907470703,810.1857299805
535,772.1599121094,810.1641845703
536,771.9290771484,810.1426391602
537,771.6982421875,810.1210937500
538,771.4674072266,810.0995483398
539,771.2365722656,810.0780029297
540,771.0057373047,810.0564575195
541,770.7749023438,810.0349121094
542,770.5440673828,810.0205688477
543,770.3132324219,810.0062255859
544,770.0823974609,809.9918823242
545,769.8515625000,809.9775390625
546,769.6207275391,809.9631958008
547,769.3898925781,809.9488525391
548,769.1590576172,809.9345092773
549,768.9282226562,809.9201660156
550,768.7089233398,809.9058227539
551,768.4896240234,809.8914794922
552,768.2703247070,809.8771362305
553,768.0510253906,809.8627929688
554,767.8317260742,809.8510742188
555,767.6124267578,809.8510742188
556,767.3931274414,809.8510742188
557,767.1738281250,809.8510742188
558,766.9545288086,809.8510742188
559,766.7236938477,809.8510742188
560,766.4928588867,809.8510742188
561,766.2620239258,809.8226318359
562,766.0311889648,809.8226318359
563,765.8003540039,809.8226318359
564,765.5695190430,809.8226318359
565,765.3386840820,809.8226318359
566,765.1078491211,809.8226318359
567,764.8770141602,809.8226318359
568,764.6461791992,809.8226318359
569,764.4153442383,809.8226318359
570,764.1845092773,809.8226318359
571,763.9536743164,809.8226318359
572,763.7228393555,809.8061523438
573,763.4920043945,809.8061523438
574,763.2611694336,809.8061523438
575,763.0303344727,809.8061523438
576,762.7994995117,809.8061523438
577,762.5686645508,809.8061523438
578,762.3378295898,809.8061523438
579,762.1069946289,809.8061523438
580,761.8761596680,809.8061523438
581,761.6453247070,809.8061523438
582,761.4144897461,809.8061523438
583,761.1836547852,809.8061523438
584,760.9528198242,809.8061523438
585,760.7219848633,809.7932128906
586,760.4911499023,809.7932128906
587,760.2603149414,809.7932128906
588,760.0294799805,809.7951660156
589,759.7986450195,809.8026123047
590,759.5678100586,809.8100585938
591,759.3369750977,809.8175048828
592,759.1061401367,809.8175048828
593,758.8753051758,809.8175048828
594,758.6444702148,809.8175048828
595,758.4136352539,809.8175048828
596,758.1828002930,809.8175048828
597,757.9519653320,809.8175048828
598,757.7211303711,809.8175048828
599,757.4902954102,809.8175048828
