index,value
156,819.00000
157,819.00000
158,819.00000
159,819.00000
160,819.00000
161,819.00000
162,819.00000
163,819.00000
164,819.00000
165,819.00000
166,819.00000
167,819.00000
168,819.00000
169,819.00000
170,819.00000
171,819.00000
172,819.00000
173,819.00000
174,819.00000
175,819.00000
176,819.00000
177,819.00000
178,819.00000
179,819.00000
180,819.00000
181,819.00000
182,819.00000
183,819.00000
184,819.00000
185,819.00000
186,819.00000
187,819.00000
188,819.00000
189,819.00000
190,819.00000
191,819.00000
192,819.00000
193,819.00000
194,819.00000
195,819.00000
196,819.00000
197,819.00000
198,819.00000
199,819.00000
200,819.00000
201,819.00000
202,819.00000
203,819.00000
204,819.00000
205,819.00000
206,819.00000
207,819.00000
208,819.00000
209,819.00000
210,819.00000
211,819.00000
212,819.00000
213,819.00000
214,819.00000
215,819.00000
216,819.00000
217,819.00000
218,819.00000
219,819.00000
220,819.00000
221,819.00000
222,819.00000
223,819.00000
224,819.00000
225,819.00000
226,819.00000
227,819.00000
228,819.00000
229,819.00000
230,819.00000
231,819.00000
232,819.00000
233,819.00000
234,819.00000
235,819.00000
236,819.00000
237,819.00000
238,819.00000
239,819.00000
240,819.00000
241,819.00000
242,819.00000
243,819.00000
244,819.00000
245,819.00000
246,819.00000
247,819.00000
248,819.00000
249,819.00000
250,819.00000
251,819.00000
252,819.00000
253,819.00000
254,819.00000
255,819.00000
256,819.00000
257,819.00000
258,819.00000
259,819.00000
260,819.00000
261,819.00000
262,819.00000
263,819.00000
264,819.00000
265,819.00000
266,819.00000
267,819.00000
268,819.00000
269,819.00000
270,819.00000
271,819.00000
272,819.00000
273,819.00000
274,819.00000
275,819.00000
276,819.00000
277,819.00000
278,819.00000
279,819.00000
280,819.00000
281,819.00000
282,819.00000
283,819.00000
284,819.00000
285,819.00000
286,819.00000
287,819.00000
288,819.00000
289,819.00000
290,819.00000
291,819.00000
292,819.00000
293,819.00000
294,819.00000
295,819.00000
296,819.00000
297,819.00000
298,819.00000
299,819.00000
300,819.00000
301,819.00000
302,819.00000
303,819.00000
304,819.00000
305,819.00000
306,819.00000
307,819.00000
308,819.00000
309,819.00000
310,819.00000
311,819.00000
312,819.00000
313,819.00000
314,819.00000
315,819.00000
316,819.00000
317,819.00000
318,819.00000
319,819.00000
320,819.00000
321,819.00000
322,819.00000
323,819.00000
324,819.00000
325,819.00000
326,819.00000
327,819.00000
328,819.00000
329,819.00000
330,819.00000
331,819.00000
332,819.00000
333,819.00000
334,819.00000
335,819.00000
336,819.00000
337,819.00000
338,819.00000
339,819.00000
340,819.00000
341,819.00000
342,819.00000
343,819.00000
344,819.00000
345,819.00000
346,819.00000
347,819.00000
348,819.00000
349,819.00000
350,819.00000
351,819.00000
352,819.00000
353,819.00000
354,819.00000
355,819.00000
356,819.00000
357,819.00000
358,819.00000
359,819.00000
360,819.00000
361,819.00000
362,819.00000
363,819.00000
364,819.00000
365,819.00000
366,819.00000
367,819.00000
368,819.00000
369,819.00000
370,819.00000
371,819.00000
372,819.00000
373,819.00000
374,819.00000
375,819.00000
376,819.00000
377,819.00000
378,819.00000
379,819.00000
380,819.00000
381,819.00000
382,819.00000
383,819.00000
384,819.00000
385,819.00000
386,819.00000
387,819.00000
388,819.00000
389,819.00000
390,819.00000
391,819.00000
392,819.00000
393,819.00000
394,819.00000
395,819.00000
396,819.00000
397,819.00000
398,819.00000
399,819.00000
400,819.00000
401,819.00000
402,819.00000
403,819.00000
404,819.00000
405,819.00000
406,819.00000
407,819.00000
408,819.00000
409,819.00000
410,819.00000
411,819.00000
412,819.00000
413,819.00000
414,819.00000
415,819.00000
416,819.00000
417,819.00000
418,819.00000
419,819.00000
420,819.00000
421,819.00000
422,819.00000
423,819.00000
424,819.00000
425,819.00000
426,819.00000
427,819.00000
428,819.00000
429,819.00000
430,819.00000
431,819.00000
432,819.00000
433,819.00000
434,819.00000
435,819.00000
436,819.00000
437,819.00000
438,819.00000
439,819.00000
440,819.00000
441,819.00000
442,819.00000
443,819.00000
444,819.00000
445,819.00000
446,819.00000
447,819.00000
448,819.00000
449,819.00000
450,819.00000
451,819.00000
452,819.00000
453,819.00000
454,819.00000
455,819.00000
456,819.00000
457,819.00000
458,819.00000
459,819.00000
460,819.00000
461,819.00000
462,819.00000
463,819.00000
464,819.00000
465,819.00000
466,819.00000
467,819.00000
468,819.00000
469,819.00000
470,819.00000
471,819.00000
472,819.00000
473,819.00000
474,819.00000
475,819.00000
476,819.00000
477,819.00000
478,819.00000
479,819.00000
480,819.00000
481,819.00000
482,819.00000
483,819.00000
484,819.00000
485,819.00000
486,819.00000
487,819.00000
488,819.00000
489,819.00000
490,819.00000
491,819.00000
492,819.00000
493,819.00000
494,819.00000
495,819.00000
496,819.00000
497,819.00000
498,819.00000
499,819.00000
500,819.00000
501,819.00000
502,819.00000
503,819.00000
504,819.00000
505,819.00000
506,819.00000
507,819.00000
508,819.00000
509,819.00000
510,819.00000
511,819.00000
512,819.00000
513,819.00000
514,819.00000
515,819.00000
516,819.00000
517,819.00000
518,819.00000
519,819.00000
520,819.00000
521,819.00000
522,819.00000
523,819.00000
524,819.00000
525,819.00000
526,819.00000
527,819.00000
528,819.00000
529,819.00000
530,819.00000
531,819.00000
532,819.00000
533,819.00000
534,819.00000
535,819.00000
536,819.00000
537,819.00000
538,819.00000
539,819.00000
540,819.00000
541,819.00000
542,819.00000
543,819.00000
544,819.00000
545,819.00000
546,819.00000
547,819.00000
548,819.00000
549,819.00000
550,819.00000
551,819.00000
552,819.00000
553,819.00000
554,819.00000
555,819.00000
556,819.00000
557,819.00000
558,819.00000
559,819.00000
560,819.00000
561,819.00000
562,819.00000
563,819.00000
564,819.00000
565,819.00000
566,819.00000
567,819.00000
568,819.00000
569,819.00000
570,819.00000
571,819.00000
572,819.00000
573,819.00000
574,819.00000
575,819.00000
576,819.00000
577,819.00000
578,819.00000
579,819.00000
580,819.00000
581,819.00000
582,819.00000
583,819.00000
584,819.00000
585,819.00000
586,819.00000
587,819.00000
588,819.00000
589,819.00000
590,819.00000
591,819.00000
592,819.00000
593,819.00000
594,819.00000
595,819.00000
596,819.00000
597,819.00000
598,819.00000
599,819.00000
600,819.00000
601,819.00000
602,819.00000
603,819.00000
604,819.00000
605,819.00000
606,818.91541
607,818.83081
608,818.74622
609,818.66162
610,818.57703
611,818.49243
612,818.40784
613,818.32324
614,818.23865
615,818.15405
616,818.06946
617,817.98486
618,817.90027
619,817.81567
620,817.73108
621,817.63239
622,817.53369
623,817.43500
624,817.33630
625,817.23761
626,817.13892
627,817.04022
628,816.53259
629,816.02496
630,815.51733
631,815.00970
632,814.50208
633,813.99445
634,813.48682
635,812.97919
636,812.47156
637,811.96393
638,811.45630
639,810.94867
640,810.44104
641,809.93341
642,809.58618
643,809.44226
644,809.29834
645,809.15442
646,809.01050
647,808.86658
648,808.72266
649,808.57874
650,808.43481
651,808.29089
652,808.14697
653,808.00305
654,807.85913
655,807.71521
656,807.57129
657,807.57129
658,807.57129
659,807.57129
660,807.57129
661,807.57129
662,807.57129
663,807.57129
664,807.57129
665,807.44177
666,807.31226
667,807.18274
668,807.05322
669,806.92371
670,806.79419
671,806.66467
672,806.52075
673,806.37683
674,806.23291
675,806.08899
676,805.94507
677,805.80115
678,805.65723
679,805.51331
680,805.36938
681,805.22546
682,805.08154
683,804.93762
684,804.79370
685,804.64978
686,804.50586
687,804.30780
688,804.05402
689,803.80023
690,803.54645
691,803.29266
692,803.03888
693,802.78510
694,802.53131
695,802.27753
696,802.00964
697,801.74176
698,801.47388
699,801.20599
700,800.93811
701,800.77771
702,800.77771
703,800.77771
704,800.77771
705,800.77771
706,800.77771
707,800.77771
708,800.77771
709,800.77771
710,800.77771
711,800.77771
712,800.77771
713,800.77771
714,800.77771
715,800.77771
716,800.54742
717,800.40234
718,800.17676
719,799.95117
720,799.72559
721,799.50000
722,799.27441
723,799.04883
724,798.82324
725,798.59766
726,798.37207
727,798.14648
728,797.92090
729,797.69531
730,797.46973
731,797.38971
732,797.38971
733,797.38971
734,797.38971
735,797.38971
736,797.38971
737,797.32343
738,797.23706
739,797.15070
740,797.06433
741,796.97797
742,796.89160
743,796.80524
744,796.71887
745,796.63251
746,796.54614
747,796.45978
748,796.37341
749,796.28705
750,796.20068
751,796.11432
752,796.02795
753,795.92719
754,795.83423
755,795.74963
756,795.65094
757,795.55225
758,795.45355
759,795.35486
760,795.25616
761,795.15747
762,795.05878
763,794.55115
764,794.04352
765,793.53589
766,793.02826
767,792.52063
768,792.01300
769,791.50537
770,790.99774
771,790.49011
772,789.98248
773,789.47485
774,788.96722
775,788.45959
776,787.95197
777,787.58026
778,787.43872
779,787.29718
780,787.15564
781,787.01410
782,786.87256
783,786.73102
784,786.58948
785,786.44794
786,786.30640
787,786.16486
788,786.02332
789,785.88177
790,785.88031
791,785.88031
792,785.88031
793,785.88031
794,785.88031
795,785.88031
796,785.75079
797,785.62128
798,785.59869
799,785.59869
800,785.47131
801,785.34393
802,785.21655
803,785.08917
804,784.96179
805,784.83441
806,784.70703
807,784.56549
808,784.42395
809,784.28241
810,784.14087
811,783.99933
812,783.85779
813,783.71625
814,783.57471
815,783.43317
816,783.29163
817,783.15009
818,783.00854
819,782.86700
820,782.72546
821,782.58392
822,782.32916
823,782.07440
824,781.81964
825,781.56500
826,781.31122
827,781.05743
828,780.80365
829,780.54987
830,780.29608
831,780.02820
832,779.76031
833,779.49243
834,779.22455
835,779.02820
836,779.02820
837,779.02820
838,779.02820
839,779.02820
840,779.02820
841,779.02820
842,779.02820
843,779.02820
844,779.02820
845,779.02820
846,778.84204
847,778.84204
848,778.69666
849,778.66339
850,778.66339
851,778.66339
852,778.43695
853,778.21051
854,777.98407
855,777.75763
856,777.53119
857,777.30475
858,777.07831
859,776.85187
860,776.62543
861,776.39899
862,776.17255
863,775.94611
864,775.77942
865,775.77942
866,775.77942
867,775.77942
868,775.69238
869,775.61804
870,775.53168
871,775.44531
872,775.35895
873,775.27258
874,775.18622
875,775.09985
876,775.01349
877,774.92719
878,774.84229
879,774.75739
880,774.67249
881,774.58759
882,774.50269
883,774.41779
884,774.33289
885,774.24799
886,774.16309
887,774.07819
888,773.99329
889,773.89423
890,773.79517
891,773.69611
892,773.59705
893,773.49799
894,773.39893
895,773.29987
896,773.20081
897,772.97864
898,772.47101
899,771.96338
900,771.45575
901,770.94812
902,770.44049
903,769.93286
904,769.42523
905,768.91760
906,768.40997
907,767.90234
908,767.39471
909,766.88708
910,766.37946
911,765.87183
912,765.50397
913,765.36279
914,765.22162
915,765.08044
916,764.93927
917,764.79810
918,764.65692
919,764.51575
920,764.37457
921,764.26343
922,764.26343
923,764.26343
924,764.26343
925,764.26343
926,764.18933
927,764.18933
928,764.05981
929,763.93030
930,763.80078
931,763.67126
932,763.54175
933,763.52753
934,763.52753
935,763.40045
936,763.27338
937,763.14630
938,763.01923
939,762.89215
940,762.76508
941,762.63800
942,762.49683
943,762.35565
944,762.21448
945,762.07330
946,761.93213
947,761.79095
948,761.64978
949,761.50861
950,761.36743
951,761.22626
952,761.08508
953,760.94391
954,760.80273
955,760.66156
956,760.52039
957,760.26624
958,760.01208
959,759.75793
960,759.50378
961,759.24963
962,758.99548
963,758.74133
964,758.48718
965,758.21893
966,757.95068
967,757.68243
968,757.41791
969,757.41791
970,757.41791
971,757.41791
972,757.41791
973,757.41791
974,757.41791
975,757.41791
976,757.41791
977,757.18585
978,757.15106
979,757.15106
980,756.92078
981,756.69049
982,756.60944
983,756.60944
984,756.60944
985,756.60944
986,756.60944
987,756.38354
988,756.15765
989,755.93176
990,755.70587
991,755.47998
992,755.25409
993,755.02820
994,754.80231
995,754.57642
996,754.35052
997,754.16913
998,754.16913
999,754.08209
1000,753.99506
1001,753.92706
1002,753.84070
1003,753.75433
1004,753.66797
1005,753.58160
1006,753.49524
1007,753.40887
1008,753.32251
1009,753.23615
1010,753.14978
1011,753.06342
1012,752.97705
1013,752.89069
1014,752.80432
1015,752.71796
1016,752.62805
1017,752.54333
1018,752.45862
1019,752.37390
1020,752.28918
1021,752.20447
1022,752.11975
1023,752.03503
1024,751.95032
1025,751.85150
1026,751.75269
1027,751.65387
1028,751.55505
1029,751.45624
1030,751.35742
1031,751.25861
1032,750.75751
1033,750.24988
1034,749.74225
1035,749.23462
1036,748.72699
1037,748.21936
1038,747.71173
1039,747.20410
1040,746.69647
1041,746.18884
1042,745.68121
1043,745.17358
1044,744.66595
1045,744.15833
1046,743.65070
1047,743.49292
1048,743.35175
1049,743.21057
1050,743.06940
1051,742.92822
1052,742.78705
1053,742.65314
1054,742.65314
1055,742.65314
1056,742.65314
1057,742.52258
1058,742.49835
1059,742.49835
1060,742.36884
1061,742.23932
1062,742.10980
1063,741.98029
1064,741.85077
1065,741.72125
1066,741.59174
1067,741.51648
1068,741.51648
1069,741.48669
1070,741.35974
1071,741.23279
1072,741.10583
1073,740.97888
1074,740.85193
1075,740.72498
1076,740.59802
1077,740.45697
1078,740.31592
1079,740.17487
1080,740.03381
1081,739.89276
1082,739.75171
1083,739.61066
1084,739.46960
1085,739.32855
1086,739.18750
1087,739.04645
1088,738.90540
1089,738.76434
1090,738.62329
1091,738.48224
1092,738.22833
1093,737.97443
1094,737.72052
1095,737.46661
1096,737.21271
1097,736.95880
1098,736.70490
1099,736.45099
1100,736.18298
1101,735.91498
1102,735.80762
1103,735.80762
1104,735.80762
1105,735.80762
1106,735.80762
1107,735.80762
1108,735.57556
1109,735.46008
1110,735.46008
1111,735.46008
1112,735.22980
1113,734.99951
1114,734.87683
1115,734.71472
1116,734.71472
1117,734.71472
1118,734.57495
1119,734.57495
1120,734.57495
1121,734.57495
1122,734.34924
1123,734.12354
1124,733.89783
1125,733.67212
1126,733.44641
1127,733.22070
1128,732.99500
1129,732.76929
1130,732.54358
1131,732.38477
1132,732.29773
1133,732.23608
1134,732.14972
1135,732.06335
1136,731.97699
1137,731.89063
1138,731.80426
1139,731.71790
1140,731.63153
1141,731.54517
1142,731.45880
1143,731.37244
1144,731.28607
1145,731.19971
1146,731.11334
1147,731.02698
1148,730.92621
1149,730.82544
1150,730.72467
1151,730.62390
1152,730.52313
1153,730.42743
1154,730.34277
1155,730.25812
1156,730.17346
1157,730.08881
1158,730.00415
1159,729.91949
1160,729.82074
1161,729.72198
1162,729.62323
1163,729.52448
1164,729.42572
1165,729.32697
1166,729.22821
1167,728.72040
1168,728.21259
1169,727.70477
1170,727.19696
1171,726.68915
1172,726.18134
1173,725.67352
1174,725.16571
1175,724.65790
1176,724.15009
1177,723.64227
1178,723.13446
1179,722.62665
1180,722.11884
1181,721.61102
1182,721.46997
1183,721.32892
1184,721.18787
1185,721.04681
1186,721.04285
1187,721.04285
1188,720.91229
1189,720.80737
1190,720.80737
1191,720.80737
1192,720.67786
1193,720.54834
1194,720.41882
1195,720.28931
1196,720.15979
1197,720.03027
1198,719.90076
1199,719.77124
1200,719.66187
1201,719.66187
1202,719.56244
1203,719.49524
1204,719.49524
1205,719.36829
1206,719.24133
1207,719.11438
1208,718.98743
1209,718.86047
1210,718.73352
1211,718.60657
1212,718.46552
1213,718.32446
1214,718.18341
1215,718.04236
1216,717.90131
1217,717.76025
1218,717.61920
1219,717.47815
1220,717.33710
1221,717.19604
1222,717.05499
1223,716.91394
1224,716.77289
1225,716.63184
1226,716.49078
1227,716.23688
1228,715.98297
1229,715.72906
1230,715.47516
1231,715.22125
1232,714.96735
1233,714.71344
1234,714.45953
1235,714.19733
1236,714.19733
1237,714.19733
1238,714.19733
1239,713.96527
1240,713.76910
1241,713.76910
1242,713.76910
1243,713.76910
1244,713.53882
1245,713.30853
1246,713.07825
1247,712.84796
1248,712.76807
1249,712.76807
1250,712.76807
1251,712.71796
1252,712.71796
1253,712.71796
1254,712.63031
1255,712.58350
1256,712.58350
1257,712.35779
1258,712.13208
1259,711.90637
1260,711.68066
1261,711.45496
1262,711.22925
1263,711.00354
1264,710.77783
1265,710.55212
1266,710.45874
1267,710.37238
1268,710.28601
1269,710.19965
1270,710.11328
1271,710.02692
1272,709.94055
1273,709.85419
1274,709.76782
1275,709.68146
1276,709.59509
1277,709.50873
1278,709.42236
1279,709.33600
1280,709.23523
1281,709.13446
1282,709.03369
1283,708.93292
1284,708.83215
1285,708.73138
1286,708.63062
1287,708.52985
1288,708.35132
1289,708.26666
1290,708.18201
1291,708.09735
1292,708.01270
1293,707.92804
1294,707.82928
1295,707.73053
1296,707.63177
1297,707.53302
1298,707.43427
1299,707.33551
1300,707.23676
1301,707.13800
1302,706.63019
1303,706.12238
1304,705.61456
1305,705.10675
1306,704.59894
1307,704.09113
1308,703.58331
1309,703.07550
1310,702.56769
1311,702.05988
1312,701.55206
1313,701.04425
1314,700.53644
1315,700.02863
1316,699.52081
1317,699.43256
1318,699.43256
1319,699.30200
1320,699.17145
1321,699.11639
1322,699.11639
1323,699.11639
1324,698.98688
1325,698.85736
1326,698.72784
1327,698.59833
1328,698.46881
1329,698.33929
1330,698.20978
1331,698.08026
1332,697.96606
1333,697.83795
1334,697.73596
1335,697.73596
1336,697.73596
1337,697.60858
1338,697.48120
1339,697.35382
1340,697.22644
1341,697.09906
1342,696.97168
1343,696.84430
1344,696.70276
1345,696.56122
1346,696.41968
1347,696.27814
1348,696.13660
1349,695.99506
1350,695.85352
1351,695.71198
1352,695.57043
1353,695.42889
1354,695.28735
1355,695.14581
1356,695.00427
1357,694.86273
1358,694.72119
1359,694.55573
1360,694.41467
1361,694.27362
1362,694.01971
1363,693.76581
1364,693.51190
1365,693.25800
1366,693.00409
1367,692.75018
1368,692.58704
1369,692.58704
1370,692.35498
1371,692.12292
1372,692.07813
1373,692.07813
1374,692.07813
1375,692.07813
1376,691.84784
1377,691.61755
1378,691.38727
1379,691.15698
1380,691.09717
1381,690.97803
1382,690.97803
1383,690.97803
1384,690.97803
1385,690.80066
1386,690.80066
1387,690.80066
1388,690.80066
1389,690.57422
1390,690.35223
1391,690.35223
1392,690.12653
1393,689.90082
1394,689.67511
1395,689.44940
1396,689.22369
1397,688.99799
1398,688.77228
1399,688.68140
1400,688.59503
1401,688.50867
1402,688.42230
1403,688.33594
1404,688.24957
1405,688.16321
1406,688.07684
1407,687.99048
1408,687.90411
1409,687.81775
1410,687.73138
1411,687.64502
1412,687.54425
1413,687.44348
1414,687.34271
1415,687.24194
1416,687.14117
1417,687.04041
1418,686.93964
1419,686.83887
1420,686.59448
1421,686.50909
1422,686.40948
1423,686.30988
1424,686.21545
1425,686.13055
1426,686.03149
1427,685.93243
1428,685.83337
1429,685.73431
1430,685.63525
1431,685.53619
1432,685.43713
1433,685.33807
1434,685.10425
1435,685.00549
1436,684.90674
1437,684.39893
1438,683.89111
1439,683.38330
1440,682.87549
1441,682.36768
1442,681.85986
1443,681.35205
1444,680.84424
1445,680.33643
1446,679.82861
1447,679.32080
1448,678.81299
1449,678.30518
1450,677.79736
1451,677.56116
1452,677.43060
1453,677.42542
1454,677.42542
1455,677.42542
1456,677.29590
1457,677.16638
1458,677.03687
1459,676.90735
1460,676.77783
1461,676.64832
1462,676.51880
1463,676.38928
1464,676.24536
1465,676.10144
1466,675.95752
1467,675.81360
1468,675.71637
1469,675.71637
1470,675.71637
1471,675.58893
1472,675.46149
1473,675.33405
1474,675.20660
1475,675.07916
1476,674.95172
1477,674.82428
1478,674.68268
1479,674.54108
1480,674.39948
1481,674.25787
1482,674.11627
1483,673.97467
1484,673.83307
1485,673.69147
1486,673.54987
1487,673.40826
1488,673.26666
1489,673.12506
1490,672.98346
1491,672.84186
1492,672.70026
1493,672.54382
1494,672.40277
1495,672.26172
1496,672.00781
1497,671.75391
1498,671.50000
1499,671.24609
1500,670.99219
1501,670.74469
1502,670.51263
1503,670.38715
1504,670.38715
1505,670.38715
1506,670.38715
1507,670.38715
1508,670.15686
1509,669.92657
1510,669.69629
1511,669.46600
1512,669.23572
1513,669.03137
1514,669.03137
1515,669.03137
1516,669.03137
1517,669.03137
1518,668.89807
1519,668.77881
1520,668.77881
1521,668.77881
1522,668.77881
1523,668.55231
1524,668.35443
1525,668.35443
1526,668.12872
1527,667.90302
1528,667.67731
1529,667.45160
1530,667.22589
1531,667.00018
1532,666.90405
1533,666.81769
1534,666.73132
1535,666.64496
1536,666.55859
1537,666.47223
1538,666.38586
1539,666.29950
1540,666.21313
1541,666.12677
1542,666.04041
1543,665.95404
1544,665.85327
1545,665.75250
1546,665.65173
1547,665.55096
1548,665.45020
1549,665.34943
1550,665.24866
1551,665.14789
1552,664.70160
1553,664.61664
1554,664.53168
1555,664.44672
1556,664.36176
1557,664.27679
1558,664.19183
1559,664.10687
1560,664.00775
1561,663.90863
1562,663.80951
1563,663.71039
1564,663.61127
1565,663.51215
1566,663.41302
1567,663.31390
1568,663.20520
1569,663.10645
1570,663.00769
1571,662.58698
1572,662.07928
1573,661.57159
1574,661.06390
1575,660.55621
1576,660.04852
1577,659.54083
1578,659.03314
1579,658.52545
1580,658.01776
1581,657.51007
1582,657.00238
1583,656.49469
1584,655.98700
1585,655.73444
1586,655.73444
1587,655.73444
1588,655.60492
1589,655.47540
1590,655.34589
1591,655.21637
1592,655.08685
1593,654.95734
1594,654.82782
1595,654.69830
1596,654.55438
1597,654.41046
1598,654.26654
1599,654.22937
1600,654.10126
1601,653.97314
1602,653.84503
1603,653.73621
1604,653.60864
1605,653.51141
1606,653.38409
1607,653.27380
1608,653.27380
1609,653.14685
1610,653.01990
1611,652.89294
1612,652.76599
1613,652.63904
1614,652.51208
1615,652.38513
1616,652.24408
1617,652.10303
1618,651.96198
1619,651.82092
1620,651.67987
1621,651.53882
1622,651.39777
1623,651.25671
1624,651.11566
1625,650.97461
1626,650.83356
1627,650.69250
1628,650.55145
1629,650.41040
1630,650.26935
1631,650.01544
1632,649.76154
1633,649.50763
1634,649.25372
1635,648.99982
1636,648.74591
1637,648.69617
1638,648.69617
1639,648.69617
1640,648.46588
1641,648.23560
1642,648.00531
1643,647.77502
1644,647.54474
1645,647.31445
1646,647.24133
1647,647.24133
1648,647.24133
1649,647.24133
1650,647.24133
1651,647.24133
1652,647.01361
1653,646.79138
1654,646.79138
1655,646.79138
1656,646.60675
1657,646.57928
1658,646.36511
1659,646.36206
1660,646.36206
1661,646.13635
1662,645.91064
1663,645.68494
1664,645.45923
1665,645.23352
1666,645.04034
1667,644.95398
1668,644.86761
1669,644.78125
1670,644.69489
1671,644.60852
1672,644.52216
1673,644.43579
1674,644.34943
1675,644.26306
1676,644.16229
1677,644.06152
1678,643.96075
1679,643.85999
1680,643.75922
1681,643.65845
1682,643.55768
1683,643.45691
1684,643.11395
1685,643.02856
1686,642.94318
1687,642.85779
1688,642.77240
1689,642.67279
1690,642.57318
1691,642.47357
1692,642.37396
1693,642.27435
1694,642.17474
1695,642.07513
1696,641.80292
1697,641.71387
1698,641.62921
1699,641.53046
1700,641.43170
1701,641.33295
1702,641.23419
1703,641.13544
1704,641.03668
1705,640.93793
1706,640.43011
1707,639.92230
1708,639.41449
1709,638.90668
1710,638.39886
1711,637.89105
1712,637.38324
1713,636.87543
1714,636.36761
1715,635.85980
1716,635.35199
1717,634.84418
1718,634.33636
1719,634.04346
1720,633.91394
1721,633.78442
1722,633.65491
1723,633.52539
1724,633.39587
1725,633.26636
1726,633.13684
1727,633.00732
1728,632.86340
1729,632.71948
1730,632.57556
1731,632.43164
1732,632.28772
1733,632.14380
1734,631.99988
1735,631.86993
1736,631.74182
1737,631.68207
1738,631.55450
1739,631.54169
1740,631.41431
1741,631.28693
1742,631.20496
1743,631.12134
1744,630.99438
1745,630.86743
1746,630.74048
1747,630.61353
1748,630.48657
1749,630.35962
1750,630.23267
1751,630.09161
1752,629.95056
1753,629.80951
1754,629.66846
1755,629.52740
1756,629.38635
1757,629.24530
1758,629.10425
1759,628.96320
1760,628.82214
1761,628.68109
1762,628.54004
1763,628.39899
1764,628.25793
1765,628.11688
1766,627.86304
1767,627.60919
1768,627.35535
1769,627.10150
1770,627.00519
1771,627.00519
1772,626.77490
1773,626.54462
1774,626.31433
1775,626.08405
1776,625.85376
1777,625.62347
1778,625.39319
1779,625.29468
1780,625.29468
1781,625.29468
1782,625.29468
1783,625.29468
1784,625.29468
1785,625.06696
1786,624.96204
1787,624.73724
1788,624.73724
1789,624.73724
1790,624.64703
1791,624.59222
1792,624.47784
1793,624.35431
1794,624.28955
1795,624.21051
1796,623.98486
1797,623.75922
1798,623.53357
1799,623.30792
1800,623.17664
1801,623.09027
1802,623.00391
1803,622.91754
1804,622.83118
1805,622.74481
1806,622.65845
1807,622.57208
1808,622.47131
1809,622.37054
1810,622.26978
1811,622.16901
1812,622.06824
1813,621.96747
1814,621.86670
1815,621.76593
1816,621.24774
1817,621.01080
1818,620.92554
1819,620.84027
1820,620.75500
1821,620.66974
1822,620.58447
1823,620.49921
1824,620.39972
1825,620.30023
1826,620.20074
1827,620.10126
1828,620.00177
1829,619.90228
1830,619.81067
1831,619.72607
1832,619.64148
1833,619.55688
1834,619.45819
1835,619.35950
1836,619.26080
1837,619.16211
1838,619.06342
1839,618.96472
1840,618.86603
1841,618.35834
1842,617.85065
1843,617.34296
1844,616.83527
1845,616.32758
1846,615.81989
1847,615.31219
1848,614.80450
1849,614.29681
1850,613.78912
1851,613.28143
1852,612.77374
1853,612.26605
1854,611.96393
1855,611.83441
1856,611.70490
1857,611.57538
1858,611.44586
1859,611.31635
1860,611.17242
1861,611.02850
1862,610.88458
1863,610.74066
1864,610.59674
1865,610.49268
1866,610.49268
1867,610.36456
1868,610.23645
1869,610.10834
1870,609.98022
1871,609.87323
1872,609.87323
1873,609.87323
