index,value0,value1
287,46.2945556641,44.9218139648
288,46.3958740234,45.0067138672
289,46.4971923828,45.1057739258
290,47.0183105469,45.2048339844
291,47.5394287109,45.3038940430
292,48.0605468750,45.4029541016
293,48.5816650391,45.5020141602
294,49.1027832031,45.6010742188
295,49.6239013672,45.7001342773
296,50.1450195313,45.7991943359
297,50.6661376953,46.0213623047
298,51.1872558594,46.5289916992
299,51.7083740234,47.0366210938
300,52.2294921875,47.5442504883
301,52.7506103516,48.0518798828
302,53.2717285156,48.5595092773
303,53.7928466797,49.0671386719
304,54.3139648438,49.5747680664
305,54.4587402344,50.0823974609
306,54.6035156250,50.5900268555
307,54.7482910156,51.0976562500
308,54.8930664063,51.6052856445
309,55.0378417969,52.1129150391
310,55.1826171875,52.6205444336
311,55.3273925781,53.1281738281
312,55.4721679688,53.4960327148
313,55.6169433594,53.6372070313
314,55.7617187500,53.7783813477
315,55.9064941406,53.9195556641
316,56.0512695313,54.0607299805
317,56.1960449219,54.2019042969
318,56.3408203125,54.3430786133
319,56.3408203125,54.4842529297
320,56.3408203125,54.6254272461
321,56.3408203125,54.7365722656
322,56.4371337891,54.7365722656
323,56.4371337891,54.7365722656
324,56.4371337891,54.7365722656
325,56.4371337891,54.7365722656
326,56.4371337891,54.8106689453
327,56.4711303711,54.8106689453
328,56.6014404297,54.9401855469
329,56.7317504883,55.0697021484
330,56.8620605469,55.1992187500
331,56.9923706055,55.3287353516
332,57.1226806641,55.4582519531
333,57.2529907227,55.4724731445
334,57.3977661133,55.4724731445
335,57.5425415039,55.5995483398
336,57.6873168945,55.7266235352
337,57.8320922852,55.8536987305
338,57.9768676758,55.9807739258
339,58.1216430664,56.1078491211
340,58.2664184570,56.2349243164
341,58.4111938477,56.3619995117
342,58.5559692383,56.5031738281
343,58.7007446289,56.6443481445
344,58.8455200195,56.7855224609
345,58.9902954102,56.9266967773
346,59.1350708008,57.0678710938
347,59.2798461914,57.2090454102
348,59.4246215820,57.3502197266
349,59.6851806641,57.4913940430
350,59.9457397461,57.6325683594
351,60.2062988281,57.7737426758
352,60.4668579102,57.9149169922
353,60.7274169922,58.0560913086
354,60.9879760742,58.1972656250
355,61.2485351563,58.3384399414
356,61.5235595703,58.4796142578
357,61.7985839844,58.7337646484
358,62.0736083984,58.9879150391
359,62.3486328125,59.2420654297
360,62.6236572266,59.4962158203
361,62.8986816406,59.7503662109
362,63.1737060547,60.0045166016
363,63.1737060547,60.2586669922
364,63.1737060547,60.5128173828
365,63.3825683594,60.7810668945
366,63.4755859375,61.0493164063
367,63.4755859375,61.3175659180
368,63.4755859375,61.5820922852
369,63.4755859375,61.5820922852
370,63.4755859375,61.5820922852
371,63.4755859375,61.5820922852
372,63.4755859375,61.5820922852
373,63.4755859375,61.5820922852
374,63.4755859375,61.5820922852
375,63.4755859375,61.5820922852
376,63.4755859375,61.5820922852
377,63.4755859375,61.8141479492
378,63.5737915039,61.8489379883
379,63.8056030273,61.8489379883
380,64.0374145508,62.0792236328
381,64.2692260742,62.3095092773
382,64.5010375977,62.3905639648
383,64.7328491211,62.3905639648
384,64.9646606445,62.3905639648
385,65.1964721680,62.3905639648
386,65.4282836914,62.3905639648
387,65.6600952148,62.6164550781
388,65.8919067383,62.8423461914
389,66.1237182617,63.0682373047
390,66.3555297852,63.2941284180
391,66.5873413086,63.5200195313
392,66.5873413086,63.7459106445
393,66.5873413086,63.9718017578
394,66.7067260742,64.1976928711
395,66.9161376953,64.4235839844
396,66.9161376953,64.6494750977
397,66.9161376953,64.8308715820
398,66.9161376953,64.8308715820
399,66.9161376953,64.9179077148
400,66.9161376953,65.0049438477
401,66.9161376953,65.0729370117
402,66.9349975586,65.1593017578
403,67.0219116211,65.2456665039
404,67.1088256836,65.3320312500
405,67.1957397461,65.4183959961
406,67.2826538086,65.5047607422
407,67.3695678711,65.5911254883
408,67.4564819336,65.6774902344
409,67.5433959961,65.7638549805
410,67.6303100586,65.8502197266
411,67.7172241211,65.9365844727
412,67.8041381836,66.0229492188
413,67.8910522461,66.1093139648
414,67.9924926758,66.1956787109
415,68.0939331055,66.2820434570
416,68.1953735352,66.3719482422
417,68.2968139648,66.4566650391
418,68.3982543945,66.5413818359
419,68.4996948242,66.6260986328
420,68.7124633789,66.7108154297
421,69.2354736328,66.7955322266
422,69.7584838867,66.8802490234
423,70.2814941406,66.9649658203
424,70.8045043945,67.0496826172
425,71.3275146484,67.1484985352
426,71.8505249023,67.2473144531
427,72.3735351563,67.3461303711
428,72.8965454102,67.4449462891
429,73.4195556641,67.5437622070
430,73.9425659180,67.6425781250
431,74.4655761719,67.7413940430
432,74.9885864258,68.2424926758
433,75.5115966797,68.7501220703
434,75.9027709961,69.2577514648
435,76.4243164063,69.7653808594
436,76.5692138672,70.2730102539
437,76.7141113281,70.7806396484
438,76.8590087891,71.2882690430
439,77.0039062500,71.7958984375
440,77.1488037109,72.3035278320
441,77.2937011719,72.8111572266
442,77.4385986328,73.3187866211
443,77.5834960938,73.8264160156
444,77.7283935547,74.3340454102
445,77.8732910156,74.8416748047
446,78.0181884766,75.3493041992
447,78.1630859375,75.5070800781
448,78.3079833984,75.6482543945
449,78.4528808594,75.7894287109
450,78.4528808594,75.9306030273
451,78.4528808594,76.0717773438
452,78.4786376953,76.2129516602
453,78.6223754883,76.3468627930
454,78.6810913086,76.3468627930
455,78.6810913086,76.3468627930
456,78.6810913086,76.3468627930
457,78.6810913086,76.4774169922
458,78.6810913086,76.5016479492
459,78.7136230469,76.5016479492
460,78.8439941406,76.6311645508
461,78.9743652344,76.7606811523
462,79.1047363281,76.8901977539
463,79.2351074219,77.0197143555
464,79.3654785156,77.1492309570
465,79.5103759766,77.2787475586
466,79.6552734375,77.4082641602
467,79.8001708984,77.4835205078
468,79.9450683594,77.4835205078
469,80.0899658203,77.5133056641
470,80.2348632813,77.6402587891
471,80.3797607422,77.7672119141
472,80.5246582031,77.8941650391
473,80.6695556641,78.0211181641
474,80.8144531250,78.1480712891
475,80.9593505859,78.2750244141
476,81.1042480469,78.4019775391
477,81.2491455078,78.5430297852
478,81.3940429688,78.6840820313
479,81.6548461914,78.8251342773
480,81.9156494141,78.9661865234
481,82.1764526367,79.1072387695
482,82.4372558594,79.2482910156
483,82.6980590820,79.3893432617
484,82.9588623047,79.5303955078
485,83.2196655273,79.6714477539
486,83.4804687500,79.8125000000
487,83.7557373047,79.9535522461
488,84.0310058594,80.0946044922
489,84.3062744141,80.2356567383
490,84.5815429688,80.3767089844
491,84.8568115234,80.5177612305
492,85.1320800781,80.7716674805
493,85.4073486328,81.0255737305
494,85.4073486328,81.2794799805
495,85.4073486328,81.5333862305
496,85.4073486328,81.7872924805
497,85.6506958008,82.0411987305
498,85.6926879883,82.2951049805
499,85.6926879883,82.5490112305
500,85.6926879883,82.8170166016
501,85.6926879883,83.0850219727
502,85.6926879883,83.1923828125
503,85.6926879883,83.1923828125
504,85.6926879883,83.1923828125
505,85.6926879883,83.1923828125
506,85.6926879883,83.1923828125
507,85.6926879883,83.1923828125
508,85.6926879883,83.4244384766
509,85.7288208008,83.5399169922
510,85.9611816406,83.5399169922
511,86.1935424805,83.5399169922
512,86.4259033203,83.7702026367
513,86.6582641602,84.0004882813
514,86.8906250000,84.1231689453
515,87.1229858398,84.2852783203
516,87.3553466797,84.2852783203
517,87.5877075195,84.2852783203
518,87.8200683594,84.4250488281
519,88.0524291992,84.4250488281
520,88.2847900391,84.4250488281
521,88.5171508789,84.4250488281
522,88.6527099609,84.6507568359
523,88.6527099609,84.8764648438
524,88.8145141602,85.1021728516
525,88.8145141602,85.3278808594
526,88.8920898438,85.5535888672
527,88.9047241211,85.7792968750
528,89.1341552734,86.0050048828
529,89.1341552734,86.2307128906
530,89.1341552734,86.4564208984
531,89.1341552734,86.6152343750
532,89.1341552734,86.7022705078
533,89.1341552734,86.7639160156
534,89.1341552734,86.8502807617
535,89.1741943359,86.9366455078
536,89.2611083984,87.0230102539
537,89.3480224609,87.1093750000
538,89.4349365234,87.1957397461
539,89.5218505859,87.2821044922
540,89.6087646484,87.3684692383
541,89.6956787109,87.4548339844
542,89.7825927734,87.5411987305
543,89.8695068359,87.6275634766
544,89.9564208984,87.7139282227
545,90.0578613281,87.8002929688
546,90.1593017578,87.8866577148
547,90.2607421875,87.9730224609
548,90.3621826172,88.0737915039
549,90.4636230469,88.1745605469
550,90.5650634766,88.2753295898
551,91.0577392578,88.3760986328
552,91.5805053711,88.4768676758
553,92.1032714844,88.5725708008
554,92.6260375977,88.6572265625
555,93.1488037109,88.7418823242
556,93.6715698242,88.8265380859
557,94.1943359375,88.9111938477
558,94.7171020508,88.9958496094
559,95.2398681641,89.0805053711
560,95.7626342773,89.1792602539
561,96.2854003906,89.2780151367
562,96.8081665039,89.3767700195
563,97.3309326172,89.4755249023
564,97.8536987305,89.5742797852
565,98.1441040039,89.6730346680
566,98.4896850586,89.7717895508
567,98.6345825195,90.2796020508
568,98.7794799805,90.7874145508
569,98.9243774414,91.2952270508
570,99.0692749023,91.8030395508
571,99.2141723633,92.3108520508
572,99.3590698242,92.8186645508
573,99.5039672852,93.3264770508
574,99.6488647461,93.8342895508
575,99.7937622070,94.3421020508
576,99.9386596680,94.8499145508
577,100.0835571289,95.3577270508
578,100.2284545898,95.8655395508
579,100.3733520508,96.3733520508
580,100.5182495117,96.8811645508
581,100.6368408203,97.3889770508
582,100.6422729492,97.5300292969
583,100.6422729492,97.6710815430
584,100.6689453125,97.8121337891
585,100.8127441406,97.9531860352
586,100.8786010742,97.9571533203
587,100.8786010742,97.9571533203
588,100.8786010742,98.0877075195
589,100.9303588867,98.1926269531
590,100.9303588867,98.1926269531
591,101.0279541016,98.1926269531
592,101.1583251953,98.3221435547
593,101.2886962891,98.4516601563
594,101.4190673828,98.5811767578
595,101.5494384766,98.7106933594
596,101.6942749023,98.8402099609
597,101.8391113281,98.9697265625
598,101.9839477539,99.0992431641
599,102.1287841797,99.2287597656
600,102.2736206055,99.3381347656
601,102.4184570313,99.3381347656
602,102.5632934570,99.4375610352
603,102.7081298828,99.5047607422
604,102.8529663086,99.5047607422
605,102.9978027344,99.6317138672
606,103.1426391602,99.7586669922
607,103.2874755859,99.8856201172
608,103.4323120117,100.0125732422
609,103.5771484375,100.1395263672
610,103.7778930664,100.2664794922
611,104.0392456055,100.3934326172
612,104.3005981445,100.5344848633
613,104.5619506836,100.6755371094
614,104.8233032227,100.8165893555
615,105.0846557617,100.9576416016
616,105.3605346680,101.0986938477
617,105.6364135742,101.2397460938
618,105.9122924805,101.3807983398
619,106.1881713867,101.5218505859
620,106.4640502930,101.6629028320
621,106.7399291992,101.8039550781
622,107.0158081055,101.9450073242
623,107.2916870117,102.0860595703
624,107.4736328125,102.2271118164
625,107.4736328125,102.3681640625
626,107.4736328125,102.5092163086
627,107.4736328125,102.7631225586
628,107.5997924805,103.0170288086
629,107.8729858398,103.2709350586
630,107.8729858398,103.5248413086
631,107.9188842773,103.7787475586
632,107.9188842773,104.0326538086
633,107.9309082031,104.2865600586
634,107.9309082031,104.5404663086
635,107.9309082031,104.8026733398
636,107.9309082031,104.8026733398
637,107.9309082031,104.8026733398
638,107.9309082031,104.8026733398
639,107.9309082031,105.0347290039
640,107.9887695313,105.2308959961
641,108.2211303711,105.2308959961
642,108.4534912109,105.2308959961
643,108.6858520508,105.2308959961
644,108.9182128906,105.4611816406
645,109.1505737305,105.6914672852
646,109.3829345703,105.9217529297
647,109.6152954102,106.1520385742
648,109.8476562500,106.2319335938
649,110.0800170898,106.2319335938
650,110.3123779297,106.2319335938
651,110.5447387695,106.2820434570
652,110.7770996094,106.2820434570
653,110.8798828125,106.2820434570
654,110.8798828125,106.3696899414
655,110.8798828125,106.4165039063
656,110.8798828125,106.4165039063
657,110.9633178711,106.6422119141
658,111.1934204102,106.8679199219
659,111.1934204102,107.0936279297
660,111.3603515625,107.3193359375
661,111.3603515625,107.5450439453
662,111.3603515625,107.7707519531
663,111.3603515625,107.9964599609
664,111.3603515625,108.2221679688
665,111.3603515625,108.4478759766
666,111.4017333984,108.5412597656
667,111.4887084961,108.6276245117
668,111.5756835938,108.7139892578
669,111.6626586914,108.8003540039
670,111.7496337891,108.8867187500
671,111.8366088867,108.9730834961
672,111.9235839844,109.0594482422
673,112.0105590820,109.1458129883
674,112.0975341797,109.2321777344
675,112.1851806641,109.3185424805
676,112.2868041992,109.4049072266
677,112.3884277344,109.4912719727
678,112.4900512695,109.5776367188
679,112.5916748047,109.6640014648
680,112.6932983398,109.7647705078
681,112.7949218750,109.8655395508
682,113.3176879883,109.9663085938
683,113.8404541016,110.0670776367
684,114.3632202148,110.1678466797
685,114.8859863281,110.2686157227
686,115.4087524414,110.3693847656
687,115.9315185547,110.4701538086
688,116.4542846680,110.6486816406
689,116.9770507813,110.7333374023
690,117.4998168945,110.8179931641
691,118.0225830078,110.9026489258
692,118.5453491211,110.9873046875
693,119.0681152344,111.0719604492
694,119.5908813477,111.1707153320
695,120.1136474609,111.2694702148
696,120.2683105469,111.3682250977
697,120.7205200195,111.4669799805
698,120.8654174805,111.5657348633
699,121.0103149414,111.6644897461
700,121.1552124023,111.7632446289
701,121.3001098633,111.8619995117
702,121.4450073242,112.3698120117
703,121.5899047852,112.8776245117
704,121.7348022461,113.3854370117
705,121.8796997070,113.8932495117
706,122.0245971680,114.4010620117
707,122.1694946289,114.9088745117
708,122.3143920898,115.4166870117
709,122.4592895508,115.9244995117
710,122.6041870117,116.4323120117
711,122.7490844727,116.9401245117
712,122.7490844727,117.4479370117
713,122.7490844727,117.9557495117
714,122.7490844727,118.4635620117
715,122.8273925781,118.9713745117
716,122.9711914063,119.4791870117
717,123.1149902344,119.5674438477
718,123.1149902344,119.5674438477
719,123.2481689453,119.6979980469
720,123.2481689453,119.8285522461
721,123.2481689453,119.8836059570
722,123.2481689453,119.8836059570
723,123.2708129883,119.8836059570
724,123.4012451172,120.0131225586
725,123.5316772461,120.1426391602
726,123.6621093750,120.2721557617
727,123.8070068359,120.4016723633
728,123.9519042969,120.5311889648
729,124.0968017578,120.6607055664
730,124.2416992188,120.7902221680
731,124.3865966797,120.9197387695
732,124.5314941406,121.0339355469
733,124.6763916016,121.1620483398
734,124.8212890625,121.2640380859
735,124.9661865234,121.2640380859
736,125.1110839844,121.2640380859
737,125.2559814453,121.3914184570
738,125.4008789063,121.5187988281
739,125.5457763672,121.6461791992
740,125.6906738281,121.7735595703
741,125.9515380859,121.9009399414
742,126.2124023438,122.0283203125
743,126.4732666016,122.1557006836
744,126.7341308594,122.2972412109
745,126.9949951172,122.4387817383
746,127.2558593750,122.5803222656
747,127.5167236328,122.7218627930
748,127.7775878906,122.8634033203
749,128.0529785156,123.0049438477
750,128.3283691406,123.1464843750
751,128.6037597656,123.2880249023
752,128.8791503906,123.4295654297
753,129.1545410156,123.5711059570
754,129.4299316406,123.7126464844
755,129.7053222656,123.8541870117
756,129.7053222656,123.9957275391
757,129.7053222656,124.1372680664
758,129.7053222656,124.2788085938
759,129.7053222656,124.4442749023
760,129.8741455078,124.5853271484
761,130.1473999023,124.7263793945
762,130.1473999023,124.9802856445
763,130.2597656250,125.2341918945
764,130.2597656250,125.4880981445
765,130.2597656250,125.7420043945
766,130.2597656250,125.9959106445
767,130.2597656250,126.2498168945
768,130.2597656250,126.4129638672
769,130.2597656250,126.4129638672
770,130.2597656250,126.6450195313
771,130.2597656250,126.8770751953
772,130.3504028320,126.9218750000
773,130.5827636719,126.9218750000
774,130.8151245117,126.9218750000
775,131.0474853516,126.9218750000
776,131.2798461914,127.1521606445
777,131.5122070313,127.3824462891
778,131.7445678711,127.6127319336
779,131.9769287109,127.8430175781
780,132.2092895508,127.9028320313
781,132.4416503906,128.0219726563
782,132.6740112305,128.0219726563
783,132.9063720703,128.0219726563
784,132.9953002930,128.0219726563
785,133.1225585938,128.1993408203
786,133.1225585938,128.1993408203
787,133.1225585938,128.1993408203
788,133.1225585938,128.1993408203
789,133.1566772461,128.4257812500
790,133.3868408203,128.6477661133
791,133.3868408203,128.6477661133
792,133.4718017578,128.8734741211
793,133.7012329102,129.0991821289
794,133.7012329102,129.3248901367
795,133.7012329102,129.5505981445
796,133.7012329102,129.7763061523
797,133.7012329102,130.0020141602
798,133.7012329102,130.2277221680
799,133.7305297852,130.3186035156
800,133.8173828125,130.4049682617
801,133.9042358398,130.4913330078
802,133.9910888672,130.5776977539
803,134.0779418945,130.6640625000
804,134.1647949219,130.7504272461
805,134.2516479492,130.8367919922
806,134.3385009766,130.9231567383
807,134.4306030273,131.0095214844
808,134.5322265625,131.0958862305
809,134.6338500977,131.1822509766
810,134.7354736328,131.2686157227
811,134.8370971680,131.3549804688
812,134.9387207031,131.4557495117
813,135.4614868164,131.5565185547
814,135.9842529297,131.6572875977
815,136.5070190430,131.7580566406
816,137.0297851563,131.8588256836
817,137.5525512695,131.9595947266
818,138.0753173828,132.0603637695
819,138.5980834961,132.1611328125
820,139.1208496094,132.4055175781
821,139.6436157227,132.4909057617
822,140.1663818359,132.5905151367
823,140.6891479492,132.6901245117
824,141.2119140625,132.7845458984
825,141.7346801758,132.8694458008
826,142.2574462891,132.9685058594
827,142.4026489258,133.0675659180
828,142.8377685547,133.1666259766
829,142.9827270508,133.2656860352
830,143.1276855469,133.3647460938
831,143.2726440430,133.4638061523
832,143.4176025391,133.5628662109
833,143.5625610352,133.6619262695
834,143.7075195313,133.8957519531
835,143.8524780273,133.9945068359
836,143.9974365234,134.0932617188
837,144.1423950195,134.6010742188
838,144.2873535156,135.1088867188
839,144.4323120117,135.6166992188
840,144.5772705078,136.1245117188
841,144.7222290039,136.6323242188
842,144.8671875000,137.1401367188
843,144.9782104492,137.6479492188
844,144.9782104492,138.1557617188
845,144.9782104492,138.6635742188
846,144.9782104492,139.1713867188
847,145.0238647461,139.6791992188
848,145.1677246094,140.1870117188
849,145.3115844727,140.6948242188
850,145.3115844727,141.2026367188
851,145.4456787109,141.4388427734
852,145.4456787109,141.5693969727
853,145.4456787109,141.5745849609
854,145.4456787109,141.5745849609
855,145.5193481445,141.5745849609
856,145.6497802734,141.7041015625
857,145.7802124023,141.8336181641
858,145.9251708984,141.9631347656
859,146.0701293945,142.0926513672
860,146.2150878906,142.2221679688
861,146.3600463867,142.3516845703
862,146.5050048828,142.4812011719
863,146.6499633789,142.6107177734
864,146.7949218750,142.7546386719
865,146.9398803711,142.8985595703
866,147.0848388672,143.0424804688
867,147.2297973633,143.1864013672
868,147.3747558594,143.2836303711
869,147.5197143555,143.2836303711
870,147.6646728516,143.2836303711
871,147.8096313477,143.4110717773
872,148.0705566406,143.5385131836
873,148.3314819336,143.6659545898
